x	y	z	contour type	sliceID	weight	time frame
34.243	-50.852	53.581	MITRAL_VALVE	1	1.0	17
69.506	-20.914	74.028	MITRAL_VALVE	1	1.0	17
32.691	-66.304	40.979	TRICUSPID_VALVE	1	1.0	17
-8.464	-80.790	34.052	TRICUSPID_VALVE	1	1.0	17
42.953	-67.493	61.751	MITRAL_VALVE	2	1.0	17
54.052	-33.930	43.286	MITRAL_VALVE	2	1.0	17
41.429	-68.737	63.738	AORTA_VALVE	2	1.0	17
38.059	-87.383	70.722	AORTA_VALVE	2	1.0	17
60.689	-57.329	58.452	MITRAL_VALVE	3	1.0	17
48.845	-39.901	32.202	MITRAL_VALVE	3	1.0	17
99.722	-103.003	2.340	APEX_POINT	1	1.0	17
31.762	-50.852	53.887	LAX_LV_ENDOCARDIAL	1	1.0	17
30.521	-50.852	54.040	LAX_LV_ENDOCARDIAL	1	1.0	17
29.183	-51.818	53.405	LAX_LV_ENDOCARDIAL	1	1.0	17
29.086	-52.784	52.617	LAX_LV_ENDOCARDIAL	1	1.0	17
30.230	-53.750	51.677	LAX_LV_ENDOCARDIAL	1	1.0	17
31.374	-54.715	50.736	LAX_LV_ENDOCARDIAL	1	1.0	17
31.277	-55.681	49.949	LAX_LV_ENDOCARDIAL	1	1.0	17
32.420	-56.647	49.008	LAX_LV_ENDOCARDIAL	1	1.0	17
33.564	-57.613	48.068	LAX_LV_ENDOCARDIAL	1	1.0	17
33.467	-58.578	47.280	LAX_LV_ENDOCARDIAL	1	1.0	17
34.611	-59.544	46.340	LAX_LV_ENDOCARDIAL	1	1.0	17
35.754	-60.510	45.399	LAX_LV_ENDOCARDIAL	1	1.0	17
36.898	-61.476	44.459	LAX_LV_ENDOCARDIAL	1	1.0	17
38.042	-62.441	43.518	LAX_LV_ENDOCARDIAL	1	1.0	17
39.185	-63.407	42.578	LAX_LV_ENDOCARDIAL	1	1.0	17
40.426	-63.407	42.425	LAX_LV_ENDOCARDIAL	1	1.0	17
41.569	-64.373	41.485	LAX_LV_ENDOCARDIAL	1	1.0	17
42.810	-64.373	41.332	LAX_LV_ENDOCARDIAL	1	1.0	17
43.954	-65.339	40.392	LAX_LV_ENDOCARDIAL	1	1.0	17
45.194	-65.339	40.239	LAX_LV_ENDOCARDIAL	1	1.0	17
46.338	-66.304	39.298	LAX_LV_ENDOCARDIAL	1	1.0	17
47.482	-67.270	38.358	LAX_LV_ENDOCARDIAL	1	1.0	17
48.722	-67.270	38.205	LAX_LV_ENDOCARDIAL	1	1.0	17
49.866	-68.236	37.265	LAX_LV_ENDOCARDIAL	1	1.0	17
51.107	-68.236	37.112	LAX_LV_ENDOCARDIAL	1	1.0	17
52.250	-69.202	36.172	LAX_LV_ENDOCARDIAL	1	1.0	17
53.394	-70.167	35.231	LAX_LV_ENDOCARDIAL	1	1.0	17
54.538	-71.133	34.291	LAX_LV_ENDOCARDIAL	1	1.0	17
55.778	-71.133	34.138	LAX_LV_ENDOCARDIAL	1	1.0	17
56.922	-72.099	33.198	LAX_LV_ENDOCARDIAL	1	1.0	17
58.066	-73.064	32.257	LAX_LV_ENDOCARDIAL	1	1.0	17
59.209	-74.030	31.317	LAX_LV_ENDOCARDIAL	1	1.0	17
60.353	-74.996	30.376	LAX_LV_ENDOCARDIAL	1	1.0	17
61.496	-75.962	29.436	LAX_LV_ENDOCARDIAL	1	1.0	17
62.640	-76.927	28.495	LAX_LV_ENDOCARDIAL	1	1.0	17
63.784	-77.893	27.555	LAX_LV_ENDOCARDIAL	1	1.0	17
64.927	-78.859	26.615	LAX_LV_ENDOCARDIAL	1	1.0	17
64.830	-79.825	25.827	LAX_LV_ENDOCARDIAL	1	1.0	17
65.974	-80.790	24.887	LAX_LV_ENDOCARDIAL	1	1.0	17
65.877	-81.756	24.099	LAX_LV_ENDOCARDIAL	1	1.0	17
67.021	-82.722	23.158	LAX_LV_ENDOCARDIAL	1	1.0	17
66.924	-83.688	22.371	LAX_LV_ENDOCARDIAL	1	1.0	17
66.827	-84.653	21.583	LAX_LV_ENDOCARDIAL	1	1.0	17
67.970	-85.619	20.643	LAX_LV_ENDOCARDIAL	1	1.0	17
67.873	-86.585	19.855	LAX_LV_ENDOCARDIAL	1	1.0	17
69.017	-87.551	18.915	LAX_LV_ENDOCARDIAL	1	1.0	17
