x	y	z	contour type	sliceID	weight	time frame
33.952	-53.750	51.218	MITRAL_VALVE	1	1.0	22
68.459	-18.983	75.756	MITRAL_VALVE	1	1.0	22
31.160	-69.202	38.769	TRICUSPID_VALVE	1	1.0	22
-11.236	-83.688	31.994	TRICUSPID_VALVE	1	1.0	22
42.123	-65.919	62.467	MITRAL_VALVE	2	1.0	22
54.326	-38.537	43.714	MITRAL_VALVE	2	1.0	22
40.038	-66.913	65.071	AORTA_VALVE	2	1.0	22
41.136	-90.335	67.597	AORTA_VALVE	2	1.0	22
57.176	-52.160	59.702	MITRAL_VALVE	3	1.0	22
49.447	-40.788	23.452	MITRAL_VALVE	3	1.0	22
99.722	-103.003	2.340	APEX_POINT	1	1.0	22
70.552	-22.846	72.299	LAX_LV_ENDOCARDIAL	1	1.0	22
71.793	-22.846	72.147	LAX_LV_ENDOCARDIAL	1	1.0	22
72.937	-23.811	71.206	LAX_LV_ENDOCARDIAL	1	1.0	22
74.177	-23.811	71.054	LAX_LV_ENDOCARDIAL	1	1.0	22
75.418	-23.811	70.901	LAX_LV_ENDOCARDIAL	1	1.0	22
76.659	-23.811	70.748	LAX_LV_ENDOCARDIAL	1	1.0	22
77.802	-24.777	69.808	LAX_LV_ENDOCARDIAL	1	1.0	22
79.043	-24.777	69.655	LAX_LV_ENDOCARDIAL	1	1.0	22
80.284	-24.777	69.502	LAX_LV_ENDOCARDIAL	1	1.0	22
81.427	-25.743	68.562	LAX_LV_ENDOCARDIAL	1	1.0	22
82.668	-25.743	68.409	LAX_LV_ENDOCARDIAL	1	1.0	22
83.811	-26.709	67.469	LAX_LV_ENDOCARDIAL	1	1.0	22
84.955	-27.674	66.528	LAX_LV_ENDOCARDIAL	1	1.0	22
86.099	-28.640	65.588	LAX_LV_ENDOCARDIAL	1	1.0	22
87.242	-29.606	64.647	LAX_LV_ENDOCARDIAL	1	1.0	22
88.386	-30.572	63.707	LAX_LV_ENDOCARDIAL	1	1.0	22
