x	y	z	contour type	sliceID	weight	time frame
35.289	-52.784	51.853	MITRAL_VALVE	1	1.0	19
69.506	-20.914	74.028	MITRAL_VALVE	1	1.0	19
33.641	-69.202	38.463	TRICUSPID_VALVE	1	1.0	19
-7.611	-84.653	30.748	TRICUSPID_VALVE	1	1.0	19
42.123	-65.919	62.467	MITRAL_VALVE	2	1.0	19
54.326	-38.537	43.714	MITRAL_VALVE	2	1.0	19
40.038	-66.913	65.071	AORTA_VALVE	2	1.0	19
41.136	-90.335	67.597	AORTA_VALVE	2	1.0	19
61.392	-58.363	55.952	MITRAL_VALVE	3	1.0	19
48.845	-39.901	32.202	MITRAL_VALVE	3	1.0	19
102.300	-102.037	2.822	APEX_POINT	1	1.0	19
33.196	-48.921	55.310	LAX_LV_ENDOCARDIAL	1	1.0	19
31.859	-49.887	54.675	LAX_LV_ENDOCARDIAL	1	1.0	19
30.521	-50.852	54.040	LAX_LV_ENDOCARDIAL	1	1.0	19
29.183	-51.818	53.405	LAX_LV_ENDOCARDIAL	1	1.0	19
30.327	-52.784	52.464	LAX_LV_ENDOCARDIAL	1	1.0	19
30.230	-53.750	51.677	LAX_LV_ENDOCARDIAL	1	1.0	19
31.374	-54.715	50.736	LAX_LV_ENDOCARDIAL	1	1.0	19
31.277	-55.681	49.949	LAX_LV_ENDOCARDIAL	1	1.0	19
32.420	-56.647	49.008	LAX_LV_ENDOCARDIAL	1	1.0	19
33.564	-57.613	48.068	LAX_LV_ENDOCARDIAL	1	1.0	19
33.467	-58.578	47.280	LAX_LV_ENDOCARDIAL	1	1.0	19
34.611	-59.544	46.340	LAX_LV_ENDOCARDIAL	1	1.0	19
35.754	-60.510	45.399	LAX_LV_ENDOCARDIAL	1	1.0	19
36.898	-61.476	44.459	LAX_LV_ENDOCARDIAL	1	1.0	19
38.042	-62.441	43.518	LAX_LV_ENDOCARDIAL	1	1.0	19
39.185	-63.407	42.578	LAX_LV_ENDOCARDIAL	1	1.0	19
40.426	-63.407	42.425	LAX_LV_ENDOCARDIAL	1	1.0	19
41.569	-64.373	41.485	LAX_LV_ENDOCARDIAL	1	1.0	19
42.713	-65.339	40.544	LAX_LV_ENDOCARDIAL	1	1.0	19
43.954	-65.339	40.392	LAX_LV_ENDOCARDIAL	1	1.0	19
45.097	-66.304	39.451	LAX_LV_ENDOCARDIAL	1	1.0	19
46.338	-66.304	39.298	LAX_LV_ENDOCARDIAL	1	1.0	19
47.482	-67.270	38.358	LAX_LV_ENDOCARDIAL	1	1.0	19
48.722	-67.270	38.205	LAX_LV_ENDOCARDIAL	1	1.0	19
49.866	-68.236	37.265	LAX_LV_ENDOCARDIAL	1	1.0	19
51.107	-68.236	37.112	LAX_LV_ENDOCARDIAL	1	1.0	19
52.250	-69.202	36.172	LAX_LV_ENDOCARDIAL	1	1.0	19
53.394	-70.167	35.231	LAX_LV_ENDOCARDIAL	1	1.0	19
54.538	-71.133	34.291	LAX_LV_ENDOCARDIAL	1	1.0	19
55.778	-71.133	34.138	LAX_LV_ENDOCARDIAL	1	1.0	19
56.922	-72.099	33.198	LAX_LV_ENDOCARDIAL	1	1.0	19
58.066	-73.064	32.257	LAX_LV_ENDOCARDIAL	1	1.0	19
59.209	-74.030	31.317	LAX_LV_ENDOCARDIAL	1	1.0	19
60.353	-74.996	30.376	LAX_LV_ENDOCARDIAL	1	1.0	19
61.496	-75.962	29.436	LAX_LV_ENDOCARDIAL	1	1.0	19
62.640	-76.927	28.495	LAX_LV_ENDOCARDIAL	1	1.0	19
63.784	-77.893	27.555	LAX_LV_ENDOCARDIAL	1	1.0	19
63.687	-78.859	26.767	LAX_LV_ENDOCARDIAL	1	1.0	19
64.830	-79.825	25.827	LAX_LV_ENDOCARDIAL	1	1.0	19
64.733	-80.790	25.039	LAX_LV_ENDOCARDIAL	1	1.0	19
65.877	-81.756	24.099	LAX_LV_ENDOCARDIAL	1	1.0	19
65.780	-82.722	23.311	LAX_LV_ENDOCARDIAL	1	1.0	19
66.924	-83.688	22.371	LAX_LV_ENDOCARDIAL	1	1.0	19
66.827	-84.653	21.583	LAX_LV_ENDOCARDIAL	1	1.0	19
67.970	-85.619	20.643	LAX_LV_ENDOCARDIAL	1	1.0	19
67.873	-86.585	19.855	LAX_LV_ENDOCARDIAL	1	1.0	19
69.017	-87.551	18.915	LAX_LV_ENDOCARDIAL	1	1.0	19
68.920	-88.516	18.127	LAX_LV_ENDOCARDIAL	1	1.0	19
70.064	-89.482	17.186	LAX_LV_ENDOCARDIAL	1	1.0	19
69.967	-90.448	16.399	LAX_LV_ENDOCARDIAL	1	1.0	19
69.870	-91.414	15.611	LAX_LV_ENDOCARDIAL	1	1.0	19
71.013	-92.379	14.671	LAX_LV_ENDOCARDIAL	1	1.0	19
70.916	-93.345	13.883	LAX_LV_ENDOCARDIAL	1	1.0	19
70.819	-94.311	13.095	LAX_LV_ENDOCARDIAL	1	1.0	19
71.963	-95.277	12.155	LAX_LV_ENDOCARDIAL	1	1.0	19
71.866	-96.243	11.367	LAX_LV_ENDOCARDIAL	1	1.0	19
73.010	-97.208	10.427	LAX_LV_ENDOCARDIAL	1	1.0	19
72.913	-98.174	9.639	LAX_LV_ENDOCARDIAL	1	1.0	19
74.056	-99.140	8.699	LAX_LV_ENDOCARDIAL	1	1.0	19
75.200	-100.106	7.758	LAX_LV_ENDOCARDIAL	1	1.0	19
76.344	-101.071	6.818	LAX_LV_ENDOCARDIAL	1	1.0	19
77.487	-102.037	5.877	LAX_LV_ENDOCARDIAL	1	1.0	19
78.631	-103.003	4.937	LAX_LV_ENDOCARDIAL	1	1.0	19
79.871	-103.003	4.784	LAX_LV_ENDOCARDIAL	1	1.0	19
81.112	-103.003	4.631	LAX_LV_ENDOCARDIAL	1	1.0	19
82.256	-103.968	3.691	LAX_LV_ENDOCARDIAL	1	1.0	19
83.496	-103.968	3.538	LAX_LV_ENDOCARDIAL	1	1.0	19
84.737	-103.968	3.385	LAX_LV_ENDOCARDIAL	1	1.0	19
85.881	-104.934	2.445	LAX_LV_ENDOCARDIAL	1	1.0	19
87.121	-104.934	2.292	LAX_LV_ENDOCARDIAL	1	1.0	19
88.362	-104.934	2.139	LAX_LV_ENDOCARDIAL	1	1.0	19
89.603	-104.934	1.987	LAX_LV_ENDOCARDIAL	1	1.0	19
90.843	-104.934	1.834	LAX_LV_ENDOCARDIAL	1	1.0	19
92.084	-104.934	1.681	LAX_LV_ENDOCARDIAL	1	1.0	19
93.325	-104.934	1.528	LAX_LV_ENDOCARDIAL	1	1.0	19
94.565	-104.934	1.376	LAX_LV_ENDOCARDIAL	1	1.0	19
95.903	-103.968	2.011	LAX_LV_ENDOCARDIAL	1	1.0	19
97.143	-103.968	1.858	LAX_LV_ENDOCARDIAL	1	1.0	19
98.384	-103.968	1.705	LAX_LV_ENDOCARDIAL	1	1.0	19
99.722	-103.003	2.340	LAX_LV_ENDOCARDIAL	1	1.0	19
101.059	-102.037	2.975	LAX_LV_ENDOCARDIAL	1	1.0	19
102.300	-102.037	2.822	LAX_LV_ENDOCARDIAL	1	1.0	19
103.638	-101.071	3.457	LAX_LV_ENDOCARDIAL	1	1.0	19
103.734	-100.106	4.245	LAX_LV_ENDOCARDIAL	1	1.0	19
105.072	-99.140	4.880	LAX_LV_ENDOCARDIAL	1	1.0	19
105.169	-98.174	5.667	LAX_LV_ENDOCARDIAL	1	1.0	19
106.507	-97.208	6.302	LAX_LV_ENDOCARDIAL	1	1.0	19
