x	y	z	contour type	sliceID	weight	time frame
29.571	-47.955	56.556	MITRAL_VALVE	1	1.0	24
67.025	-20.914	74.333	MITRAL_VALVE	1	1.0	24
28.116	-62.441	44.740	TRICUSPID_VALVE	1	1.0	24
-11.701	-75.962	38.449	TRICUSPID_VALVE	1	1.0	24
42.123	-65.919	62.467	MITRAL_VALVE	2	1.0	24
54.326	-38.537	43.714	MITRAL_VALVE	2	1.0	24
40.038	-66.913	65.071	AORTA_VALVE	2	1.0	24
41.136	-90.335	67.597	AORTA_VALVE	2	1.0	24
58.757	-54.486	61.212	MITRAL_VALVE	3	1.0	24
48.845	-39.901	32.202	MITRAL_VALVE	3	1.0	24
99.528	-104.934	0.765	APEX_POINT	1	1.0	24
69.603	-19.948	74.815	LAX_LV_ENDOCARDIAL	1	1.0	24
69.603	-19.948	74.815	LAX_LV_ENDOCARDIAL	1	1.0	24
68.362	-19.948	74.968	LAX_LV_ENDOCARDIAL	1	1.0	24
28.137	-49.887	55.133	LAX_LV_ENDOCARDIAL	1	1.0	24
28.040	-50.852	54.345	LAX_LV_ENDOCARDIAL	1	1.0	24
27.943	-51.818	53.558	LAX_LV_ENDOCARDIAL	1	1.0	24
29.086	-52.784	52.617	LAX_LV_ENDOCARDIAL	1	1.0	24
28.989	-53.750	51.830	LAX_LV_ENDOCARDIAL	1	1.0	24
30.133	-54.715	50.889	LAX_LV_ENDOCARDIAL	1	1.0	24
30.036	-55.681	50.101	LAX_LV_ENDOCARDIAL	1	1.0	24
31.180	-56.647	49.161	LAX_LV_ENDOCARDIAL	1	1.0	24
32.323	-57.613	48.221	LAX_LV_ENDOCARDIAL	1	1.0	24
32.226	-58.578	47.433	LAX_LV_ENDOCARDIAL	1	1.0	24
33.370	-59.544	46.492	LAX_LV_ENDOCARDIAL	1	1.0	24
34.514	-60.510	45.552	LAX_LV_ENDOCARDIAL	1	1.0	24
35.657	-61.476	44.612	LAX_LV_ENDOCARDIAL	1	1.0	24
36.801	-62.441	43.671	LAX_LV_ENDOCARDIAL	1	1.0	24
37.945	-63.407	42.731	LAX_LV_ENDOCARDIAL	1	1.0	24
39.185	-63.407	42.578	LAX_LV_ENDOCARDIAL	1	1.0	24
40.329	-64.373	41.638	LAX_LV_ENDOCARDIAL	1	1.0	24
41.569	-64.373	41.485	LAX_LV_ENDOCARDIAL	1	1.0	24
42.713	-65.339	40.544	LAX_LV_ENDOCARDIAL	1	1.0	24
43.954	-65.339	40.392	LAX_LV_ENDOCARDIAL	1	1.0	24
45.097	-66.304	39.451	LAX_LV_ENDOCARDIAL	1	1.0	24
