x	y	z	contour type	sliceID	weight	time frame
32.905	-51.818	52.947	MITRAL_VALVE	1	1.0	1
67.025	-20.914	74.333	MITRAL_VALVE	1	1.0	1
28.969	-66.304	41.437	TRICUSPID_VALVE	1	1.0	1
-12.186	-80.790	34.510	TRICUSPID_VALVE	1	1.0	1
41.741	-62.521	62.361	MITRAL_VALVE	2	1.0	1
54.464	-28.958	41.994	MITRAL_VALVE	2	1.0	1
39.407	-63.764	65.298	AORTA_VALVE	2	1.0	1
39.582	-86.140	68.735	AORTA_VALVE	2	1.0	1
55.771	-50.092	65.952	MITRAL_VALVE	3	1.0	1
46.637	-36.652	30.952	MITRAL_VALVE	3	1.0	1
100.671	-105.900	-0.176	APEX_POINT	1	1.0	1
74.371	-21.880	72.629	LAX_LV_ENDOCARDIAL	1	1.0	1
74.371	-21.880	72.629	LAX_LV_ENDOCARDIAL	1	1.0	1
73.131	-21.880	72.782	LAX_LV_ENDOCARDIAL	1	1.0	1
71.890	-21.880	72.934	LAX_LV_ENDOCARDIAL	1	1.0	1
70.649	-21.880	73.087	LAX_LV_ENDOCARDIAL	1	1.0	1
69.409	-21.880	73.240	LAX_LV_ENDOCARDIAL	1	1.0	1
30.424	-51.818	53.252	LAX_LV_ENDOCARDIAL	1	1.0	1
29.086	-52.784	52.617	LAX_LV_ENDOCARDIAL	1	1.0	1
28.989	-53.750	51.830	LAX_LV_ENDOCARDIAL	1	1.0	1
28.892	-54.715	51.042	LAX_LV_ENDOCARDIAL	1	1.0	1
30.036	-55.681	50.101	LAX_LV_ENDOCARDIAL	1	1.0	1
29.939	-56.647	49.314	LAX_LV_ENDOCARDIAL	1	1.0	1
31.083	-57.613	48.373	LAX_LV_ENDOCARDIAL	1	1.0	1
30.986	-58.578	47.586	LAX_LV_ENDOCARDIAL	1	1.0	1
32.129	-59.544	46.645	LAX_LV_ENDOCARDIAL	1	1.0	1
32.032	-60.510	45.858	LAX_LV_ENDOCARDIAL	1	1.0	1
33.176	-61.476	44.917	LAX_LV_ENDOCARDIAL	1	1.0	1
34.320	-62.441	43.977	LAX_LV_ENDOCARDIAL	1	1.0	1
35.463	-63.407	43.036	LAX_LV_ENDOCARDIAL	1	1.0	1
36.607	-64.373	42.096	LAX_LV_ENDOCARDIAL	1	1.0	1
37.751	-65.339	41.155	LAX_LV_ENDOCARDIAL	1	1.0	1
38.894	-66.304	40.215	LAX_LV_ENDOCARDIAL	1	1.0	1
