x	y	z	contour type	sliceID	weight	time frame
35.386	-51.818	52.641	MITRAL_VALVE	1	1.0	10
71.502	-25.743	69.784	MITRAL_VALVE	1	1.0	10
36.413	-66.304	40.520	TRICUSPID_VALVE	1	1.0	10
0.685	-88.516	26.529	TRICUSPID_VALVE	1	1.0	10
35.249	-62.521	69.966	MITRAL_VALVE	2	1.0	10
55.375	-30.201	41.129	MITRAL_VALVE	2	1.0	10
32.102	-63.764	73.855	AORTA_VALVE	2	1.0	10
36.435	-87.383	72.623	AORTA_VALVE	2	1.0	10
55.068	-49.058	63.452	MITRAL_VALVE	3	1.0	10
48.745	-39.754	42.202	MITRAL_VALVE	3	1.0	10
102.143	-118.326	3.452	APEX_POINT	3	1.0	10
69.215	-23.811	71.665	LAX_LV_ENDOCARDIAL	1	1.0	10
69.215	-23.811	71.665	LAX_LV_ENDOCARDIAL	1	1.0	10
34.049	-52.784	52.006	LAX_LV_ENDOCARDIAL	1	1.0	10
32.808	-52.784	52.159	LAX_LV_ENDOCARDIAL	1	1.0	10
31.471	-53.750	51.524	LAX_LV_ENDOCARDIAL	1	1.0	10
32.614	-54.715	50.584	LAX_LV_ENDOCARDIAL	1	1.0	10
32.517	-55.681	49.796	LAX_LV_ENDOCARDIAL	1	1.0	10
33.661	-56.647	48.855	LAX_LV_ENDOCARDIAL	1	1.0	10
34.805	-57.613	47.915	LAX_LV_ENDOCARDIAL	1	1.0	10
35.948	-58.578	46.975	LAX_LV_ENDOCARDIAL	1	1.0	10
37.092	-59.544	46.034	LAX_LV_ENDOCARDIAL	1	1.0	10
38.236	-60.510	45.094	LAX_LV_ENDOCARDIAL	1	1.0	10
39.379	-61.476	44.153	LAX_LV_ENDOCARDIAL	1	1.0	10
40.523	-62.441	43.213	LAX_LV_ENDOCARDIAL	1	1.0	10
41.764	-62.441	43.060	LAX_LV_ENDOCARDIAL	1	1.0	10
42.907	-63.407	42.120	LAX_LV_ENDOCARDIAL	1	1.0	10
44.051	-64.373	41.179	LAX_LV_ENDOCARDIAL	1	1.0	10
45.291	-64.373	41.026	LAX_LV_ENDOCARDIAL	1	1.0	10
46.435	-65.339	40.086	LAX_LV_ENDOCARDIAL	1	1.0	10
47.579	-66.304	39.146	LAX_LV_ENDOCARDIAL	1	1.0	10
48.819	-66.304	38.993	LAX_LV_ENDOCARDIAL	1	1.0	10
49.963	-67.270	38.053	LAX_LV_ENDOCARDIAL	1	1.0	10
51.204	-67.270	37.900	LAX_LV_ENDOCARDIAL	1	1.0	10
52.347	-68.236	36.959	LAX_LV_ENDOCARDIAL	1	1.0	10
53.588	-68.236	36.806	LAX_LV_ENDOCARDIAL	1	1.0	10
54.731	-69.202	35.866	LAX_LV_ENDOCARDIAL	1	1.0	10
55.972	-69.202	35.713	LAX_LV_ENDOCARDIAL	1	1.0	10
57.116	-70.167	34.773	LAX_LV_ENDOCARDIAL	1	1.0	10
58.259	-71.133	33.833	LAX_LV_ENDOCARDIAL	1	1.0	10
59.403	-72.099	32.892	LAX_LV_ENDOCARDIAL	1	1.0	10
60.547	-73.064	31.952	LAX_LV_ENDOCARDIAL	1	1.0	10
61.690	-74.030	31.011	LAX_LV_ENDOCARDIAL	1	1.0	10
62.834	-74.996	30.071	LAX_LV_ENDOCARDIAL	1	1.0	10
64.075	-74.996	29.918	LAX_LV_ENDOCARDIAL	1	1.0	10
65.218	-75.962	28.978	LAX_LV_ENDOCARDIAL	1	1.0	10
66.362	-76.927	28.037	LAX_LV_ENDOCARDIAL	1	1.0	10
67.506	-77.893	27.097	LAX_LV_ENDOCARDIAL	1	1.0	10
67.409	-78.859	26.309	LAX_LV_ENDOCARDIAL	1	1.0	10
68.552	-79.825	25.369	LAX_LV_ENDOCARDIAL	1	1.0	10
69.696	-80.790	24.428	LAX_LV_ENDOCARDIAL	1	1.0	10
70.840	-81.756	23.488	LAX_LV_ENDOCARDIAL	1	1.0	10
70.743	-82.722	22.700	LAX_LV_ENDOCARDIAL	1	1.0	10
71.886	-83.688	21.760	LAX_LV_ENDOCARDIAL	1	1.0	10
71.789	-84.653	20.972	LAX_LV_ENDOCARDIAL	1	1.0	10
72.933	-85.619	20.032	LAX_LV_ENDOCARDIAL	1	1.0	10
72.836	-86.585	19.244	LAX_LV_ENDOCARDIAL	1	1.0	10
73.980	-87.551	18.303	LAX_LV_ENDOCARDIAL	1	1.0	10
73.882	-88.516	17.516	LAX_LV_ENDOCARDIAL	1	1.0	10
73.785	-89.482	16.728	LAX_LV_ENDOCARDIAL	1	1.0	10
74.929	-90.448	15.788	LAX_LV_ENDOCARDIAL	1	1.0	10
74.832	-91.414	15.000	LAX_LV_ENDOCARDIAL	1	1.0	10
74.735	-92.379	14.212	LAX_LV_ENDOCARDIAL	1	1.0	10
74.638	-93.345	13.425	LAX_LV_ENDOCARDIAL	1	1.0	10
75.782	-94.311	12.484	LAX_LV_ENDOCARDIAL	1	1.0	10
75.685	-95.277	11.697	LAX_LV_ENDOCARDIAL	1	1.0	10
75.588	-96.243	10.909	LAX_LV_ENDOCARDIAL	1	1.0	10
76.732	-97.208	9.969	LAX_LV_ENDOCARDIAL	1	1.0	10
77.875	-98.174	9.028	LAX_LV_ENDOCARDIAL	1	1.0	10
79.019	-99.140	8.088	LAX_LV_ENDOCARDIAL	1	1.0	10
80.260	-99.140	7.935	LAX_LV_ENDOCARDIAL	1	1.0	10
81.403	-100.106	6.994	LAX_LV_ENDOCARDIAL	1	1.0	10
82.644	-100.106	6.842	LAX_LV_ENDOCARDIAL	1	1.0	10
83.787	-101.071	5.901	LAX_LV_ENDOCARDIAL	1	1.0	10
85.028	-101.071	5.748	LAX_LV_ENDOCARDIAL	1	1.0	10
86.172	-102.037	4.808	LAX_LV_ENDOCARDIAL	1	1.0	10
87.412	-102.037	4.655	LAX_LV_ENDOCARDIAL	1	1.0	10
88.653	-102.037	4.503	LAX_LV_ENDOCARDIAL	1	1.0	10
89.894	-102.037	4.350	LAX_LV_ENDOCARDIAL	1	1.0	10
91.134	-102.037	4.197	LAX_LV_ENDOCARDIAL	1	1.0	10
92.375	-102.037	4.044	LAX_LV_ENDOCARDIAL	1	1.0	10
93.712	-101.071	4.679	LAX_LV_ENDOCARDIAL	1	1.0	10
94.953	-101.071	4.526	LAX_LV_ENDOCARDIAL	1	1.0	10
96.291	-100.106	5.161	LAX_LV_ENDOCARDIAL	1	1.0	10
97.628	-99.140	5.796	LAX_LV_ENDOCARDIAL	1	1.0	10
98.966	-98.174	6.431	LAX_LV_ENDOCARDIAL	1	1.0	10
