x	y	z	contour type	sliceID	weight	time frame
34.631	-46.989	56.732	MITRAL_VALVE	1	1.0	4
69.777	-30.572	65.998	MITRAL_VALVE	1	1.0	4
30.792	-60.510	46.010	TRICUSPID_VALVE	1	1.0	4
-2.455	-82.722	31.713	TRICUSPID_VALVE	1	1.0	4
46.199	-67.493	57.948	MITRAL_VALVE	2	1.0	4
57.186	-42.632	41.031	MITRAL_VALVE	2	1.0	4
43.764	-67.493	60.800	AORTA_VALVE	2	1.0	4
44.239	-93.598	64.493	AORTA_VALVE	2	1.0	4
58.581	-54.227	62.202	MITRAL_VALVE	3	1.0	4
48.745	-39.754	30.952	MITRAL_VALVE	3	1.0	4
98.384	-103.968	1.705	APEX_POINT	1	1.0	4
72.064	-32.503	64.117	LAX_LV_ENDOCARDIAL	1	1.0	4
73.207	-33.469	63.177	LAX_LV_ENDOCARDIAL	1	1.0	4
74.351	-34.435	62.236	LAX_LV_ENDOCARDIAL	1	1.0	4
75.495	-35.400	61.296	LAX_LV_ENDOCARDIAL	1	1.0	4
76.735	-35.400	61.143	LAX_LV_ENDOCARDIAL	1	1.0	4
77.879	-36.366	60.203	LAX_LV_ENDOCARDIAL	1	1.0	4
79.120	-36.366	60.050	LAX_LV_ENDOCARDIAL	1	1.0	4
80.263	-37.332	59.110	LAX_LV_ENDOCARDIAL	1	1.0	4
81.407	-38.298	58.169	LAX_LV_ENDOCARDIAL	1	1.0	4
82.648	-38.298	58.017	LAX_LV_ENDOCARDIAL	1	1.0	4
83.791	-39.263	57.076	LAX_LV_ENDOCARDIAL	1	1.0	4
84.935	-40.229	56.136	LAX_LV_ENDOCARDIAL	1	1.0	4
86.079	-41.195	55.195	LAX_LV_ENDOCARDIAL	1	1.0	4
87.222	-42.161	54.255	LAX_LV_ENDOCARDIAL	1	1.0	4
88.366	-43.126	53.314	LAX_LV_ENDOCARDIAL	1	1.0	4
89.510	-44.092	52.374	LAX_LV_ENDOCARDIAL	1	1.0	4
90.653	-45.058	51.434	LAX_LV_ENDOCARDIAL	1	1.0	4
91.894	-45.058	51.281	LAX_LV_ENDOCARDIAL	1	1.0	4
93.037	-46.024	50.340	LAX_LV_ENDOCARDIAL	1	1.0	4
94.278	-46.024	50.188	LAX_LV_ENDOCARDIAL	1	1.0	4
95.422	-46.989	49.247	LAX_LV_ENDOCARDIAL	1	1.0	4
96.565	-47.955	48.307	LAX_LV_ENDOCARDIAL	1	1.0	4
97.709	-48.921	47.366	LAX_LV_ENDOCARDIAL	1	1.0	4
98.853	-49.887	46.426	LAX_LV_ENDOCARDIAL	1	1.0	4
99.996	-50.852	45.485	LAX_LV_ENDOCARDIAL	1	1.0	4
99.899	-51.818	44.698	LAX_LV_ENDOCARDIAL	1	1.0	4
101.043	-52.784	43.757	LAX_LV_ENDOCARDIAL	1	1.0	4
100.946	-53.750	42.970	LAX_LV_ENDOCARDIAL	1	1.0	4
100.849	-54.715	42.182	LAX_LV_ENDOCARDIAL	1	1.0	4
100.752	-55.681	41.394	LAX_LV_ENDOCARDIAL	1	1.0	4
100.655	-56.647	40.607	LAX_LV_ENDOCARDIAL	1	1.0	4
101.799	-57.613	39.666	LAX_LV_ENDOCARDIAL	1	1.0	4
101.702	-58.578	38.879	LAX_LV_ENDOCARDIAL	1	1.0	4
101.605	-59.544	38.091	LAX_LV_ENDOCARDIAL	1	1.0	4
101.508	-60.510	37.303	LAX_LV_ENDOCARDIAL	1	1.0	4
101.411	-61.476	36.516	LAX_LV_ENDOCARDIAL	1	1.0	4
102.554	-62.441	35.575	LAX_LV_ENDOCARDIAL	1	1.0	4
102.457	-63.407	34.787	LAX_LV_ENDOCARDIAL	1	1.0	4
102.360	-64.373	34.000	LAX_LV_ENDOCARDIAL	1	1.0	4
102.263	-65.339	33.212	LAX_LV_ENDOCARDIAL	1	1.0	4
103.407	-66.304	32.272	LAX_LV_ENDOCARDIAL	1	1.0	4
103.310	-67.270	31.484	LAX_LV_ENDOCARDIAL	1	1.0	4
103.213	-68.236	30.696	LAX_LV_ENDOCARDIAL	1	1.0	4
104.357	-69.202	29.756	LAX_LV_ENDOCARDIAL	1	1.0	4
104.260	-70.167	28.968	LAX_LV_ENDOCARDIAL	1	1.0	4
104.163	-71.133	28.180	LAX_LV_ENDOCARDIAL	1	1.0	4
105.306	-72.099	27.240	LAX_LV_ENDOCARDIAL	1	1.0	4
105.209	-73.064	26.452	LAX_LV_ENDOCARDIAL	1	1.0	4
106.353	-74.030	25.512	LAX_LV_ENDOCARDIAL	1	1.0	4
106.256	-74.996	24.724	LAX_LV_ENDOCARDIAL	1	1.0	4
106.159	-75.962	23.937	LAX_LV_ENDOCARDIAL	1	1.0	4
107.303	-76.927	22.996	LAX_LV_ENDOCARDIAL	1	1.0	4
107.206	-77.893	22.209	LAX_LV_ENDOCARDIAL	1	1.0	4
107.109	-78.859	21.421	LAX_LV_ENDOCARDIAL	1	1.0	4
107.012	-79.825	20.633	LAX_LV_ENDOCARDIAL	1	1.0	4
106.915	-80.790	19.846	LAX_LV_ENDOCARDIAL	1	1.0	4
106.818	-81.756	19.058	LAX_LV_ENDOCARDIAL	1	1.0	4
106.721	-82.722	18.270	LAX_LV_ENDOCARDIAL	1	1.0	4
106.624	-83.688	17.483	LAX_LV_ENDOCARDIAL	1	1.0	4
106.527	-84.653	16.695	LAX_LV_ENDOCARDIAL	1	1.0	4
106.430	-85.619	15.907	LAX_LV_ENDOCARDIAL	1	1.0	4
106.333	-86.585	15.119	LAX_LV_ENDOCARDIAL	1	1.0	4
106.236	-87.551	14.332	LAX_LV_ENDOCARDIAL	1	1.0	4
106.139	-88.516	13.544	LAX_LV_ENDOCARDIAL	1	1.0	4
106.042	-89.482	12.756	LAX_LV_ENDOCARDIAL	1	1.0	4
105.945	-90.448	11.969	LAX_LV_ENDOCARDIAL	1	1.0	4
105.848	-91.414	11.181	LAX_LV_ENDOCARDIAL	1	1.0	4
105.751	-92.379	10.393	LAX_LV_ENDOCARDIAL	1	1.0	4
105.654	-93.345	9.606	LAX_LV_ENDOCARDIAL	1	1.0	4
105.557	-94.311	8.818	LAX_LV_ENDOCARDIAL	1	1.0	4
105.460	-95.277	8.030	LAX_LV_ENDOCARDIAL	1	1.0	4
105.363	-96.243	7.243	LAX_LV_ENDOCARDIAL	1	1.0	4
105.266	-97.208	6.455	LAX_LV_ENDOCARDIAL	1	1.0	4
103.928	-98.174	5.820	LAX_LV_ENDOCARDIAL	1	1.0	4
103.832	-99.140	5.032	LAX_LV_ENDOCARDIAL	1	1.0	4
103.734	-100.106	4.245	LAX_LV_ENDOCARDIAL	1	1.0	4
102.397	-101.071	3.610	LAX_LV_ENDOCARDIAL	1	1.0	4
101.059	-102.037	2.975	LAX_LV_ENDOCARDIAL	1	1.0	4
99.722	-103.003	2.340	LAX_LV_ENDOCARDIAL	1	1.0	4
98.384	-103.968	1.705	LAX_LV_ENDOCARDIAL	1	1.0	4
97.143	-103.968	1.858	LAX_LV_ENDOCARDIAL	1	1.0	4
95.903	-103.968	2.011	LAX_LV_ENDOCARDIAL	1	1.0	4
94.662	-103.968	2.163	LAX_LV_ENDOCARDIAL	1	1.0	4
93.325	-104.934	1.528	LAX_LV_ENDOCARDIAL	1	1.0	4
92.084	-104.934	1.681	LAX_LV_ENDOCARDIAL	1	1.0	4
90.843	-104.934	1.834	LAX_LV_ENDOCARDIAL	1	1.0	4
89.603	-104.934	1.987	LAX_LV_ENDOCARDIAL	1	1.0	4
88.459	-103.968	2.927	LAX_LV_ENDOCARDIAL	1	1.0	4
87.218	-103.968	3.080	LAX_LV_ENDOCARDIAL	1	1.0	4
85.978	-103.968	3.233	LAX_LV_ENDOCARDIAL	1	1.0	4
84.834	-103.003	4.173	LAX_LV_ENDOCARDIAL	1	1.0	4
83.593	-103.003	4.326	LAX_LV_ENDOCARDIAL	1	1.0	4
82.450	-102.037	5.266	LAX_LV_ENDOCARDIAL	1	1.0	4
81.209	-102.037	5.419	LAX_LV_ENDOCARDIAL	1	1.0	4
80.066	-101.071	6.359	LAX_LV_ENDOCARDIAL	1	1.0	4
78.922	-100.106	7.300	LAX_LV_ENDOCARDIAL	1	1.0	4
77.778	-99.140	8.240	LAX_LV_ENDOCARDIAL	1	1.0	4
76.635	-98.174	9.181	LAX_LV_ENDOCARDIAL	1	1.0	4
76.732	-97.208	9.969	LAX_LV_ENDOCARDIAL	1	1.0	4
75.588	-96.243	10.909	LAX_LV_ENDOCARDIAL	1	1.0	4
75.685	-95.277	11.697	LAX_LV_ENDOCARDIAL	1	1.0	4
75.782	-94.311	12.484	LAX_LV_ENDOCARDIAL	1	1.0	4
75.879	-93.345	13.272	LAX_LV_ENDOCARDIAL	1	1.0	4
74.735	-92.379	14.212	LAX_LV_ENDOCARDIAL	1	1.0	4
74.832	-91.414	15.000	LAX_LV_ENDOCARDIAL	1	1.0	4
74.929	-90.448	15.788	LAX_LV_ENDOCARDIAL	1	1.0	4
73.785	-89.482	16.728	LAX_LV_ENDOCARDIAL	1	1.0	4
73.882	-88.516	17.516	LAX_LV_ENDOCARDIAL	1	1.0	4
73.980	-87.551	18.303	LAX_LV_ENDOCARDIAL	1	1.0	4
72.836	-86.585	19.244	LAX_LV_ENDOCARDIAL	1	1.0	4
72.933	-85.619	20.032	LAX_LV_ENDOCARDIAL	1	1.0	4
71.789	-84.653	20.972	LAX_LV_ENDOCARDIAL	1	1.0	4
71.886	-83.688	21.760	LAX_LV_ENDOCARDIAL	1	1.0	4
70.743	-82.722	22.700	LAX_LV_ENDOCARDIAL	1	1.0	4
69.599	-81.756	23.640	LAX_LV_ENDOCARDIAL	1	1.0	4
68.455	-80.790	24.581	LAX_LV_ENDOCARDIAL	1	1.0	4
68.552	-79.825	25.369	LAX_LV_ENDOCARDIAL	1	1.0	4
67.409	-78.859	26.309	LAX_LV_ENDOCARDIAL	1	1.0	4
66.265	-77.893	27.250	LAX_LV_ENDOCARDIAL	1	1.0	4
65.121	-76.927	28.190	LAX_LV_ENDOCARDIAL	1	1.0	4
63.978	-75.962	29.130	LAX_LV_ENDOCARDIAL	1	1.0	4
62.834	-74.996	30.071	LAX_LV_ENDOCARDIAL	1	1.0	4
