x	y	z	contour type	sliceID	weight	time frame
32.905	-51.818	52.947	MITRAL_VALVE	1	1.0	14
67.025	-20.914	74.333	MITRAL_VALVE	1	1.0	14
30.307	-65.339	42.072	TRICUSPID_VALVE	1	1.0	14
-5.789	-78.859	35.322	TRICUSPID_VALVE	1	1.0	14
42.123	-65.919	62.467	MITRAL_VALVE	2	1.0	14
46.299	-68.737	58.034	MITRAL_VALVE	2	1.0	14
40.038	-66.913	65.071	AORTA_VALVE	2	1.0	14
41.136	-90.335	67.597	AORTA_VALVE	2	1.0	14
59.986	-56.295	60.952	MITRAL_VALVE	3	1.0	14
48.845	-39.901	32.202	MITRAL_VALVE	3	1.0	14
99.722	-103.003	2.340	APEX_POINT	1	1.0	14
30.521	-50.852	54.040	LAX_LV_ENDOCARDIAL	1	1.0	14
29.183	-51.818	53.405	LAX_LV_ENDOCARDIAL	1	1.0	14
29.086	-52.784	52.617	LAX_LV_ENDOCARDIAL	1	1.0	14
30.230	-53.750	51.677	LAX_LV_ENDOCARDIAL	1	1.0	14
30.133	-54.715	50.889	LAX_LV_ENDOCARDIAL	1	1.0	14
31.277	-55.681	49.949	LAX_LV_ENDOCARDIAL	1	1.0	14
32.420	-56.647	49.008	LAX_LV_ENDOCARDIAL	1	1.0	14
32.323	-57.613	48.221	LAX_LV_ENDOCARDIAL	1	1.0	14
33.467	-58.578	47.280	LAX_LV_ENDOCARDIAL	1	1.0	14
34.611	-59.544	46.340	LAX_LV_ENDOCARDIAL	1	1.0	14
35.754	-60.510	45.399	LAX_LV_ENDOCARDIAL	1	1.0	14
36.898	-61.476	44.459	LAX_LV_ENDOCARDIAL	1	1.0	14
38.042	-62.441	43.518	LAX_LV_ENDOCARDIAL	1	1.0	14
39.185	-63.407	42.578	LAX_LV_ENDOCARDIAL	1	1.0	14
40.329	-64.373	41.638	LAX_LV_ENDOCARDIAL	1	1.0	14
41.569	-64.373	41.485	LAX_LV_ENDOCARDIAL	1	1.0	14
42.713	-65.339	40.544	LAX_LV_ENDOCARDIAL	1	1.0	14
43.954	-65.339	40.392	LAX_LV_ENDOCARDIAL	1	1.0	14
45.097	-66.304	39.451	LAX_LV_ENDOCARDIAL	1	1.0	14
46.338	-66.304	39.298	LAX_LV_ENDOCARDIAL	1	1.0	14
47.482	-67.270	38.358	LAX_LV_ENDOCARDIAL	1	1.0	14
48.625	-68.236	37.418	LAX_LV_ENDOCARDIAL	1	1.0	14
49.866	-68.236	37.265	LAX_LV_ENDOCARDIAL	1	1.0	14
51.010	-69.202	36.324	LAX_LV_ENDOCARDIAL	1	1.0	14
52.250	-69.202	36.172	LAX_LV_ENDOCARDIAL	1	1.0	14
53.394	-70.167	35.231	LAX_LV_ENDOCARDIAL	1	1.0	14
54.538	-71.133	34.291	LAX_LV_ENDOCARDIAL	1	1.0	14
55.681	-72.099	33.350	LAX_LV_ENDOCARDIAL	1	1.0	14
56.922	-72.099	33.198	LAX_LV_ENDOCARDIAL	1	1.0	14
58.066	-73.064	32.257	LAX_LV_ENDOCARDIAL	1	1.0	14
59.209	-74.030	31.317	LAX_LV_ENDOCARDIAL	1	1.0	14
60.353	-74.996	30.376	LAX_LV_ENDOCARDIAL	1	1.0	14
61.496	-75.962	29.436	LAX_LV_ENDOCARDIAL	1	1.0	14
61.399	-76.927	28.648	LAX_LV_ENDOCARDIAL	1	1.0	14
62.543	-77.893	27.708	LAX_LV_ENDOCARDIAL	1	1.0	14
62.446	-78.859	26.920	LAX_LV_ENDOCARDIAL	1	1.0	14
63.590	-79.825	25.980	LAX_LV_ENDOCARDIAL	1	1.0	14
64.733	-80.790	25.039	LAX_LV_ENDOCARDIAL	1	1.0	14
64.636	-81.756	24.252	LAX_LV_ENDOCARDIAL	1	1.0	14
65.780	-82.722	23.311	LAX_LV_ENDOCARDIAL	1	1.0	14
65.683	-83.688	22.523	LAX_LV_ENDOCARDIAL	1	1.0	14
65.586	-84.653	21.736	LAX_LV_ENDOCARDIAL	1	1.0	14
66.730	-85.619	20.795	LAX_LV_ENDOCARDIAL	1	1.0	14
66.633	-86.585	20.008	LAX_LV_ENDOCARDIAL	1	1.0	14
67.776	-87.551	19.067	LAX_LV_ENDOCARDIAL	1	1.0	14
67.679	-88.516	18.280	LAX_LV_ENDOCARDIAL	1	1.0	14
68.823	-89.482	17.339	LAX_LV_ENDOCARDIAL	1	1.0	14
68.726	-90.448	16.552	LAX_LV_ENDOCARDIAL	1	1.0	14
69.870	-91.414	15.611	LAX_LV_ENDOCARDIAL	1	1.0	14
69.773	-92.379	14.823	LAX_LV_ENDOCARDIAL	1	1.0	14
69.676	-93.345	14.036	LAX_LV_ENDOCARDIAL	1	1.0	14
70.819	-94.311	13.095	LAX_LV_ENDOCARDIAL	1	1.0	14
70.722	-95.277	12.308	LAX_LV_ENDOCARDIAL	1	1.0	14
70.625	-96.243	11.520	LAX_LV_ENDOCARDIAL	1	1.0	14
71.769	-97.208	10.579	LAX_LV_ENDOCARDIAL	1	1.0	14
71.672	-98.174	9.792	LAX_LV_ENDOCARDIAL	1	1.0	14
72.816	-99.140	8.851	LAX_LV_ENDOCARDIAL	1	1.0	14
73.959	-100.106	7.911	LAX_LV_ENDOCARDIAL	1	1.0	14
75.103	-101.071	6.971	LAX_LV_ENDOCARDIAL	1	1.0	14
76.247	-102.037	6.030	LAX_LV_ENDOCARDIAL	1	1.0	14
77.390	-103.003	5.090	LAX_LV_ENDOCARDIAL	1	1.0	14
78.631	-103.003	4.937	LAX_LV_ENDOCARDIAL	1	1.0	14
79.775	-103.968	3.997	LAX_LV_ENDOCARDIAL	1	1.0	14
81.015	-103.968	3.844	LAX_LV_ENDOCARDIAL	1	1.0	14
82.256	-103.968	3.691	LAX_LV_ENDOCARDIAL	1	1.0	14
83.400	-104.934	2.751	LAX_LV_ENDOCARDIAL	1	1.0	14
84.640	-104.934	2.598	LAX_LV_ENDOCARDIAL	1	1.0	14
85.881	-104.934	2.445	LAX_LV_ENDOCARDIAL	1	1.0	14
87.121	-104.934	2.292	LAX_LV_ENDOCARDIAL	1	1.0	14
88.362	-104.934	2.139	LAX_LV_ENDOCARDIAL	1	1.0	14
89.603	-104.934	1.987	LAX_LV_ENDOCARDIAL	1	1.0	14
90.843	-104.934	1.834	LAX_LV_ENDOCARDIAL	1	1.0	14
92.084	-104.934	1.681	LAX_LV_ENDOCARDIAL	1	1.0	14
93.325	-104.934	1.528	LAX_LV_ENDOCARDIAL	1	1.0	14
94.662	-103.968	2.163	LAX_LV_ENDOCARDIAL	1	1.0	14
95.903	-103.968	2.011	LAX_LV_ENDOCARDIAL	1	1.0	14
97.143	-103.968	1.858	LAX_LV_ENDOCARDIAL	1	1.0	14
98.481	-103.003	2.493	LAX_LV_ENDOCARDIAL	1	1.0	14
99.722	-103.003	2.340	LAX_LV_ENDOCARDIAL	1	1.0	14
101.059	-102.037	2.975	LAX_LV_ENDOCARDIAL	1	1.0	14
102.397	-101.071	3.610	LAX_LV_ENDOCARDIAL	1	1.0	14
103.734	-100.106	4.245	LAX_LV_ENDOCARDIAL	1	1.0	14
103.832	-99.140	5.032	LAX_LV_ENDOCARDIAL	1	1.0	14
