x	y	z	contour type	sliceID	weight	time frame
32.905	-51.818	52.947	MITRAL_VALVE	1	1.0	15
68.265	-20.914	74.180	MITRAL_VALVE	1	1.0	15
31.547	-65.339	41.919	TRICUSPID_VALVE	1	1.0	15
-5.789	-78.859	35.322	TRICUSPID_VALVE	1	1.0	15
42.123	-65.919	62.467	MITRAL_VALVE	2	1.0	15
54.326	-38.537	43.714	MITRAL_VALVE	2	1.0	15
40.038	-66.913	65.071	AORTA_VALVE	2	1.0	15
41.136	-90.335	67.597	AORTA_VALVE	2	1.0	15
58.581	-54.227	60.952	MITRAL_VALVE	3	1.0	15
48.745	-39.754	24.702	MITRAL_VALVE	3	1.0	15
99.722	-103.003	2.340	APEX_POINT	1	1.0	15
30.521	-50.852	54.040	LAX_LV_ENDOCARDIAL	1	1.0	15
29.183	-51.818	53.405	LAX_LV_ENDOCARDIAL	1	1.0	15
29.086	-52.784	52.617	LAX_LV_ENDOCARDIAL	1	1.0	15
30.230	-53.750	51.677	LAX_LV_ENDOCARDIAL	1	1.0	15
30.133	-54.715	50.889	LAX_LV_ENDOCARDIAL	1	1.0	15
31.277	-55.681	49.949	LAX_LV_ENDOCARDIAL	1	1.0	15
32.420	-56.647	49.008	LAX_LV_ENDOCARDIAL	1	1.0	15
33.564	-57.613	48.068	LAX_LV_ENDOCARDIAL	1	1.0	15
33.467	-58.578	47.280	LAX_LV_ENDOCARDIAL	1	1.0	15
34.611	-59.544	46.340	LAX_LV_ENDOCARDIAL	1	1.0	15
35.754	-60.510	45.399	LAX_LV_ENDOCARDIAL	1	1.0	15
36.898	-61.476	44.459	LAX_LV_ENDOCARDIAL	1	1.0	15
38.042	-62.441	43.518	LAX_LV_ENDOCARDIAL	1	1.0	15
39.282	-62.441	43.366	LAX_LV_ENDOCARDIAL	1	1.0	15
40.426	-63.407	42.425	LAX_LV_ENDOCARDIAL	1	1.0	15
41.569	-64.373	41.485	LAX_LV_ENDOCARDIAL	1	1.0	15
42.810	-64.373	41.332	LAX_LV_ENDOCARDIAL	1	1.0	15
43.954	-65.339	40.392	LAX_LV_ENDOCARDIAL	1	1.0	15
45.194	-65.339	40.239	LAX_LV_ENDOCARDIAL	1	1.0	15
46.338	-66.304	39.298	LAX_LV_ENDOCARDIAL	1	1.0	15
47.482	-67.270	38.358	LAX_LV_ENDOCARDIAL	1	1.0	15
48.722	-67.270	38.205	LAX_LV_ENDOCARDIAL	1	1.0	15
49.866	-68.236	37.265	LAX_LV_ENDOCARDIAL	1	1.0	15
51.107	-68.236	37.112	LAX_LV_ENDOCARDIAL	1	1.0	15
52.250	-69.202	36.172	LAX_LV_ENDOCARDIAL	1	1.0	15
53.394	-70.167	35.231	LAX_LV_ENDOCARDIAL	1	1.0	15
54.538	-71.133	34.291	LAX_LV_ENDOCARDIAL	1	1.0	15
55.778	-71.133	34.138	LAX_LV_ENDOCARDIAL	1	1.0	15
56.922	-72.099	33.198	LAX_LV_ENDOCARDIAL	1	1.0	15
58.066	-73.064	32.257	LAX_LV_ENDOCARDIAL	1	1.0	15
59.209	-74.030	31.317	LAX_LV_ENDOCARDIAL	1	1.0	15
60.353	-74.996	30.376	LAX_LV_ENDOCARDIAL	1	1.0	15
61.496	-75.962	29.436	LAX_LV_ENDOCARDIAL	1	1.0	15
62.640	-76.927	28.495	LAX_LV_ENDOCARDIAL	1	1.0	15
62.543	-77.893	27.708	LAX_LV_ENDOCARDIAL	1	1.0	15
63.687	-78.859	26.767	LAX_LV_ENDOCARDIAL	1	1.0	15
64.830	-79.825	25.827	LAX_LV_ENDOCARDIAL	1	1.0	15
64.733	-80.790	25.039	LAX_LV_ENDOCARDIAL	1	1.0	15
64.636	-81.756	24.252	LAX_LV_ENDOCARDIAL	1	1.0	15
65.780	-82.722	23.311	LAX_LV_ENDOCARDIAL	1	1.0	15
65.683	-83.688	22.523	LAX_LV_ENDOCARDIAL	1	1.0	15
66.827	-84.653	21.583	LAX_LV_ENDOCARDIAL	1	1.0	15
66.730	-85.619	20.795	LAX_LV_ENDOCARDIAL	1	1.0	15
67.873	-86.585	19.855	LAX_LV_ENDOCARDIAL	1	1.0	15
67.776	-87.551	19.067	LAX_LV_ENDOCARDIAL	1	1.0	15
68.920	-88.516	18.127	LAX_LV_ENDOCARDIAL	1	1.0	15
68.823	-89.482	17.339	LAX_LV_ENDOCARDIAL	1	1.0	15
69.967	-90.448	16.399	LAX_LV_ENDOCARDIAL	1	1.0	15
69.870	-91.414	15.611	LAX_LV_ENDOCARDIAL	1	1.0	15
69.773	-92.379	14.823	LAX_LV_ENDOCARDIAL	1	1.0	15
70.916	-93.345	13.883	LAX_LV_ENDOCARDIAL	1	1.0	15
70.819	-94.311	13.095	LAX_LV_ENDOCARDIAL	1	1.0	15
70.722	-95.277	12.308	LAX_LV_ENDOCARDIAL	1	1.0	15
71.866	-96.243	11.367	LAX_LV_ENDOCARDIAL	1	1.0	15
71.769	-97.208	10.579	LAX_LV_ENDOCARDIAL	1	1.0	15
72.913	-98.174	9.639	LAX_LV_ENDOCARDIAL	1	1.0	15
74.056	-99.140	8.699	LAX_LV_ENDOCARDIAL	1	1.0	15
73.959	-100.106	7.911	LAX_LV_ENDOCARDIAL	1	1.0	15
75.103	-101.071	6.971	LAX_LV_ENDOCARDIAL	1	1.0	15
76.247	-102.037	6.030	LAX_LV_ENDOCARDIAL	1	1.0	15
77.390	-103.003	5.090	LAX_LV_ENDOCARDIAL	1	1.0	15
78.631	-103.003	4.937	LAX_LV_ENDOCARDIAL	1	1.0	15
79.871	-103.003	4.784	LAX_LV_ENDOCARDIAL	1	1.0	15
81.015	-103.968	3.844	LAX_LV_ENDOCARDIAL	1	1.0	15
82.256	-103.968	3.691	LAX_LV_ENDOCARDIAL	1	1.0	15
83.400	-104.934	2.751	LAX_LV_ENDOCARDIAL	1	1.0	15
84.640	-104.934	2.598	LAX_LV_ENDOCARDIAL	1	1.0	15
85.881	-104.934	2.445	LAX_LV_ENDOCARDIAL	1	1.0	15
87.121	-104.934	2.292	LAX_LV_ENDOCARDIAL	1	1.0	15
88.362	-104.934	2.139	LAX_LV_ENDOCARDIAL	1	1.0	15
89.603	-104.934	1.987	LAX_LV_ENDOCARDIAL	1	1.0	15
90.843	-104.934	1.834	LAX_LV_ENDOCARDIAL	1	1.0	15
92.084	-104.934	1.681	LAX_LV_ENDOCARDIAL	1	1.0	15
93.325	-104.934	1.528	LAX_LV_ENDOCARDIAL	1	1.0	15
94.565	-104.934	1.376	LAX_LV_ENDOCARDIAL	1	1.0	15
95.903	-103.968	2.011	LAX_LV_ENDOCARDIAL	1	1.0	15
97.143	-103.968	1.858	LAX_LV_ENDOCARDIAL	1	1.0	15
98.481	-103.003	2.493	LAX_LV_ENDOCARDIAL	1	1.0	15
99.722	-103.003	2.340	LAX_LV_ENDOCARDIAL	1	1.0	15
101.059	-102.037	2.975	LAX_LV_ENDOCARDIAL	1	1.0	15
102.397	-101.071	3.610	LAX_LV_ENDOCARDIAL	1	1.0	15
103.734	-100.106	4.245	LAX_LV_ENDOCARDIAL	1	1.0	15
103.832	-99.140	5.032	LAX_LV_ENDOCARDIAL	1	1.0	15
105.169	-98.174	5.667	LAX_LV_ENDOCARDIAL	1	1.0	15
105.266	-97.208	6.455	LAX_LV_ENDOCARDIAL	1	1.0	15
105.363	-96.243	7.243	LAX_LV_ENDOCARDIAL	1	1.0	15
105.460	-95.277	8.030	LAX_LV_ENDOCARDIAL	1	1.0	15
106.798	-94.311	8.665	LAX_LV_ENDOCARDIAL	1	1.0	15
106.895	-93.345	9.453	LAX_LV_ENDOCARDIAL	1	1.0	15
106.992	-92.379	10.241	LAX_LV_ENDOCARDIAL	1	1.0	15
107.089	-91.414	11.028	LAX_LV_ENDOCARDIAL	1	1.0	15
107.186	-90.448	11.816	LAX_LV_ENDOCARDIAL	1	1.0	15
108.523	-89.482	12.451	LAX_LV_ENDOCARDIAL	1	1.0	15
108.620	-88.516	13.239	LAX_LV_ENDOCARDIAL	1	1.0	15
108.717	-87.551	14.026	LAX_LV_ENDOCARDIAL	1	1.0	15
108.814	-86.585	14.814	LAX_LV_ENDOCARDIAL	1	1.0	15
110.152	-85.619	15.449	LAX_LV_ENDOCARDIAL	1	1.0	15
110.249	-84.653	16.236	LAX_LV_ENDOCARDIAL	1	1.0	15
110.346	-83.688	17.024	LAX_LV_ENDOCARDIAL	1	1.0	15
110.443	-82.722	17.812	LAX_LV_ENDOCARDIAL	1	1.0	15
110.540	-81.756	18.599	LAX_LV_ENDOCARDIAL	1	1.0	15
110.637	-80.790	19.387	LAX_LV_ENDOCARDIAL	1	1.0	15
110.734	-79.825	20.175	LAX_LV_ENDOCARDIAL	1	1.0	15
110.831	-78.859	20.962	LAX_LV_ENDOCARDIAL	1	1.0	15
110.928	-77.893	21.750	LAX_LV_ENDOCARDIAL	1	1.0	15
111.025	-76.927	22.538	LAX_LV_ENDOCARDIAL	1	1.0	15
111.122	-75.962	23.326	LAX_LV_ENDOCARDIAL	1	1.0	15
109.978	-74.996	24.266	LAX_LV_ENDOCARDIAL	1	1.0	15
110.075	-74.030	25.054	LAX_LV_ENDOCARDIAL	1	1.0	15
108.931	-73.064	25.994	LAX_LV_ENDOCARDIAL	1	1.0	15
109.028	-72.099	26.782	LAX_LV_ENDOCARDIAL	1	1.0	15
109.125	-71.133	27.569	LAX_LV_ENDOCARDIAL	1	1.0	15
107.982	-70.167	28.510	LAX_LV_ENDOCARDIAL	1	1.0	15
108.079	-69.202	29.297	LAX_LV_ENDOCARDIAL	1	1.0	15
106.935	-68.236	30.238	LAX_LV_ENDOCARDIAL	1	1.0	15
107.032	-67.270	31.026	LAX_LV_ENDOCARDIAL	1	1.0	15
107.129	-66.304	31.813	LAX_LV_ENDOCARDIAL	1	1.0	15
107.226	-65.339	32.601	LAX_LV_ENDOCARDIAL	1	1.0	15
106.082	-64.373	33.541	LAX_LV_ENDOCARDIAL	1	1.0	15
106.179	-63.407	34.329	LAX_LV_ENDOCARDIAL	1	1.0	15
106.276	-62.441	35.117	LAX_LV_ENDOCARDIAL	1	1.0	15
105.133	-61.476	36.057	LAX_LV_ENDOCARDIAL	1	1.0	15
105.230	-60.510	36.845	LAX_LV_ENDOCARDIAL	1	1.0	15
104.086	-59.544	37.785	LAX_LV_ENDOCARDIAL	1	1.0	15
104.183	-58.578	38.573	LAX_LV_ENDOCARDIAL	1	1.0	15
104.280	-57.613	39.361	LAX_LV_ENDOCARDIAL	1	1.0	15
103.136	-56.647	40.301	LAX_LV_ENDOCARDIAL	1	1.0	15
103.233	-55.681	41.089	LAX_LV_ENDOCARDIAL	1	1.0	15
102.090	-54.715	42.029	LAX_LV_ENDOCARDIAL	1	1.0	15
102.187	-53.750	42.817	LAX_LV_ENDOCARDIAL	1	1.0	15
102.284	-52.784	43.605	LAX_LV_ENDOCARDIAL	1	1.0	15
101.140	-51.818	44.545	LAX_LV_ENDOCARDIAL	1	1.0	15
101.237	-50.852	45.333	LAX_LV_ENDOCARDIAL	1	1.0	15
101.334	-49.887	46.120	LAX_LV_ENDOCARDIAL	1	1.0	15
101.431	-48.921	46.908	LAX_LV_ENDOCARDIAL	1	1.0	15
101.528	-47.955	47.696	LAX_LV_ENDOCARDIAL	1	1.0	15
100.384	-46.989	48.636	LAX_LV_ENDOCARDIAL	1	1.0	15
100.481	-46.024	49.424	LAX_LV_ENDOCARDIAL	1	1.0	15
99.338	-45.058	50.364	LAX_LV_ENDOCARDIAL	1	1.0	15
99.435	-44.092	51.152	LAX_LV_ENDOCARDIAL	1	1.0	15
98.291	-43.126	52.092	LAX_LV_ENDOCARDIAL	1	1.0	15
97.147	-42.161	53.033	LAX_LV_ENDOCARDIAL	1	1.0	15
96.004	-41.195	53.973	LAX_LV_ENDOCARDIAL	1	1.0	15
94.860	-40.229	54.913	LAX_LV_ENDOCARDIAL	1	1.0	15
93.716	-39.263	55.854	LAX_LV_ENDOCARDIAL	1	1.0	15
92.573	-38.298	56.794	LAX_LV_ENDOCARDIAL	1	1.0	15
91.429	-37.332	57.735	LAX_LV_ENDOCARDIAL	1	1.0	15
90.285	-36.366	58.675	LAX_LV_ENDOCARDIAL	1	1.0	15
90.382	-35.400	59.463	LAX_LV_ENDOCARDIAL	1	1.0	15
89.239	-34.435	60.403	LAX_LV_ENDOCARDIAL	1	1.0	15
89.336	-33.469	61.191	LAX_LV_ENDOCARDIAL	1	1.0	15
88.192	-32.503	62.132	LAX_LV_ENDOCARDIAL	1	1.0	15
87.048	-31.537	63.072	LAX_LV_ENDOCARDIAL	1	1.0	15
87.145	-30.572	63.860	LAX_LV_ENDOCARDIAL	1	1.0	15
86.002	-29.606	64.800	LAX_LV_ENDOCARDIAL	1	1.0	15
84.858	-28.640	65.740	LAX_LV_ENDOCARDIAL	1	1.0	15
83.715	-27.674	66.681	LAX_LV_ENDOCARDIAL	1	1.0	15
82.571	-26.709	67.621	LAX_LV_ENDOCARDIAL	1	1.0	15
81.427	-25.743	68.562	LAX_LV_ENDOCARDIAL	1	1.0	15
80.187	-25.743	68.715	LAX_LV_ENDOCARDIAL	1	1.0	15
78.946	-25.743	68.867	LAX_LV_ENDOCARDIAL	1	1.0	15
77.802	-24.777	69.808	LAX_LV_ENDOCARDIAL	1	1.0	15
76.562	-24.777	69.960	LAX_LV_ENDOCARDIAL	1	1.0	15
75.321	-24.777	70.113	LAX_LV_ENDOCARDIAL	1	1.0	15
74.177	-23.811	71.054	LAX_LV_ENDOCARDIAL	1	1.0	15
72.937	-23.811	71.206	LAX_LV_ENDOCARDIAL	1	1.0	15
71.696	-23.811	71.359	LAX_LV_ENDOCARDIAL	1	1.0	15
