x	y	z	contour type	sliceID	weight	time frame
31.762	-50.852	53.887	MITRAL_VALVE	1	1.0	13
66.928	-21.880	73.546	MITRAL_VALVE	1	1.0	13
30.404	-64.373	42.860	TRICUSPID_VALVE	1	1.0	13
-5.692	-77.893	36.109	TRICUSPID_VALVE	1	1.0	13
41.941	-65.007	62.531	MITRAL_VALVE	2	1.0	13
53.952	-32.687	43.201	MITRAL_VALVE	2	1.0	13
41.230	-66.250	63.567	AORTA_VALVE	2	1.0	13
38.258	-89.869	70.892	AORTA_VALVE	2	1.0	13
62.797	-60.431	59.702	MITRAL_VALVE	3	1.0	13
48.845	-39.901	32.202	MITRAL_VALVE	3	1.0	13
101.059	-102.037	2.975	APEX_POINT	1	1.0	13
69.215	-23.811	71.665	LAX_LV_ENDOCARDIAL	1	1.0	13
70.456	-23.811	71.512	LAX_LV_ENDOCARDIAL	1	1.0	13
71.696	-23.811	71.359	LAX_LV_ENDOCARDIAL	1	1.0	13
72.840	-24.777	70.419	LAX_LV_ENDOCARDIAL	1	1.0	13
74.080	-24.777	70.266	LAX_LV_ENDOCARDIAL	1	1.0	13
75.321	-24.777	70.113	LAX_LV_ENDOCARDIAL	1	1.0	13
76.562	-24.777	69.960	LAX_LV_ENDOCARDIAL	1	1.0	13
77.705	-25.743	69.020	LAX_LV_ENDOCARDIAL	1	1.0	13
78.946	-25.743	68.867	LAX_LV_ENDOCARDIAL	1	1.0	13
80.090	-26.709	67.927	LAX_LV_ENDOCARDIAL	1	1.0	13
81.233	-27.674	66.986	LAX_LV_ENDOCARDIAL	1	1.0	13
82.474	-27.674	66.834	LAX_LV_ENDOCARDIAL	1	1.0	13
83.618	-28.640	65.893	LAX_LV_ENDOCARDIAL	1	1.0	13
84.761	-29.606	64.953	LAX_LV_ENDOCARDIAL	1	1.0	13
84.664	-30.572	64.165	LAX_LV_ENDOCARDIAL	1	1.0	13
85.808	-31.537	63.225	LAX_LV_ENDOCARDIAL	1	1.0	13
85.711	-32.503	62.437	LAX_LV_ENDOCARDIAL	1	1.0	13
86.855	-33.469	61.496	LAX_LV_ENDOCARDIAL	1	1.0	13
86.757	-34.435	60.709	LAX_LV_ENDOCARDIAL	1	1.0	13
87.901	-35.400	59.768	LAX_LV_ENDOCARDIAL	1	1.0	13
89.045	-36.366	58.828	LAX_LV_ENDOCARDIAL	1	1.0	13
90.188	-37.332	57.888	LAX_LV_ENDOCARDIAL	1	1.0	13
91.332	-38.298	56.947	LAX_LV_ENDOCARDIAL	1	1.0	13
92.476	-39.263	56.007	LAX_LV_ENDOCARDIAL	1	1.0	13
93.619	-40.229	55.066	LAX_LV_ENDOCARDIAL	1	1.0	13
94.763	-41.195	54.126	LAX_LV_ENDOCARDIAL	1	1.0	13
95.907	-42.161	53.185	LAX_LV_ENDOCARDIAL	1	1.0	13
97.050	-43.126	52.245	LAX_LV_ENDOCARDIAL	1	1.0	13
98.194	-44.092	51.305	LAX_LV_ENDOCARDIAL	1	1.0	13
98.097	-45.058	50.517	LAX_LV_ENDOCARDIAL	1	1.0	13
99.241	-46.024	49.577	LAX_LV_ENDOCARDIAL	1	1.0	13
99.144	-46.989	48.789	LAX_LV_ENDOCARDIAL	1	1.0	13
100.287	-47.955	47.848	LAX_LV_ENDOCARDIAL	1	1.0	13
100.190	-48.921	47.061	LAX_LV_ENDOCARDIAL	1	1.0	13
100.093	-49.887	46.273	LAX_LV_ENDOCARDIAL	1	1.0	13
99.996	-50.852	45.485	LAX_LV_ENDOCARDIAL	1	1.0	13
101.140	-51.818	44.545	LAX_LV_ENDOCARDIAL	1	1.0	13
101.043	-52.784	43.757	LAX_LV_ENDOCARDIAL	1	1.0	13
100.946	-53.750	42.970	LAX_LV_ENDOCARDIAL	1	1.0	13
102.090	-54.715	42.029	LAX_LV_ENDOCARDIAL	1	1.0	13
101.993	-55.681	41.242	LAX_LV_ENDOCARDIAL	1	1.0	13
101.896	-56.647	40.454	LAX_LV_ENDOCARDIAL	1	1.0	13
103.039	-57.613	39.513	LAX_LV_ENDOCARDIAL	1	1.0	13
102.942	-58.578	38.726	LAX_LV_ENDOCARDIAL	1	1.0	13
102.845	-59.544	37.938	LAX_LV_ENDOCARDIAL	1	1.0	13
103.989	-60.510	36.998	LAX_LV_ENDOCARDIAL	1	1.0	13
105.133	-61.476	36.057	LAX_LV_ENDOCARDIAL	1	1.0	13
105.036	-62.441	35.270	LAX_LV_ENDOCARDIAL	1	1.0	13
104.939	-63.407	34.482	LAX_LV_ENDOCARDIAL	1	1.0	13
106.082	-64.373	33.541	LAX_LV_ENDOCARDIAL	1	1.0	13
105.985	-65.339	32.754	LAX_LV_ENDOCARDIAL	1	1.0	13
105.888	-66.304	31.966	LAX_LV_ENDOCARDIAL	1	1.0	13
107.032	-67.270	31.026	LAX_LV_ENDOCARDIAL	1	1.0	13
106.935	-68.236	30.238	LAX_LV_ENDOCARDIAL	1	1.0	13
106.838	-69.202	29.450	LAX_LV_ENDOCARDIAL	1	1.0	13
107.982	-70.167	28.510	LAX_LV_ENDOCARDIAL	1	1.0	13
107.885	-71.133	27.722	LAX_LV_ENDOCARDIAL	1	1.0	13
107.788	-72.099	26.934	LAX_LV_ENDOCARDIAL	1	1.0	13
108.931	-73.064	25.994	LAX_LV_ENDOCARDIAL	1	1.0	13
108.834	-74.030	25.206	LAX_LV_ENDOCARDIAL	1	1.0	13
108.737	-74.996	24.419	LAX_LV_ENDOCARDIAL	1	1.0	13
109.881	-75.962	23.478	LAX_LV_ENDOCARDIAL	1	1.0	13
109.784	-76.927	22.691	LAX_LV_ENDOCARDIAL	1	1.0	13
109.687	-77.893	21.903	LAX_LV_ENDOCARDIAL	1	1.0	13
109.590	-78.859	21.115	LAX_LV_ENDOCARDIAL	1	1.0	13
110.734	-79.825	20.175	LAX_LV_ENDOCARDIAL	1	1.0	13
110.637	-80.790	19.387	LAX_LV_ENDOCARDIAL	1	1.0	13
110.540	-81.756	18.599	LAX_LV_ENDOCARDIAL	1	1.0	13
110.443	-82.722	17.812	LAX_LV_ENDOCARDIAL	1	1.0	13
110.346	-83.688	17.024	LAX_LV_ENDOCARDIAL	1	1.0	13
109.008	-84.653	16.389	LAX_LV_ENDOCARDIAL	1	1.0	13
108.911	-85.619	15.602	LAX_LV_ENDOCARDIAL	1	1.0	13
108.814	-86.585	14.814	LAX_LV_ENDOCARDIAL	1	1.0	13
108.717	-87.551	14.026	LAX_LV_ENDOCARDIAL	1	1.0	13
108.620	-88.516	13.239	LAX_LV_ENDOCARDIAL	1	1.0	13
107.283	-89.482	12.604	LAX_LV_ENDOCARDIAL	1	1.0	13
107.186	-90.448	11.816	LAX_LV_ENDOCARDIAL	1	1.0	13
107.089	-91.414	11.028	LAX_LV_ENDOCARDIAL	1	1.0	13
106.992	-92.379	10.241	LAX_LV_ENDOCARDIAL	1	1.0	13
106.895	-93.345	9.453	LAX_LV_ENDOCARDIAL	1	1.0	13
105.557	-94.311	8.818	LAX_LV_ENDOCARDIAL	1	1.0	13
105.460	-95.277	8.030	LAX_LV_ENDOCARDIAL	1	1.0	13
105.363	-96.243	7.243	LAX_LV_ENDOCARDIAL	1	1.0	13
105.266	-97.208	6.455	LAX_LV_ENDOCARDIAL	1	1.0	13
103.928	-98.174	5.820	LAX_LV_ENDOCARDIAL	1	1.0	13
103.832	-99.140	5.032	LAX_LV_ENDOCARDIAL	1	1.0	13
103.734	-100.106	4.245	LAX_LV_ENDOCARDIAL	1	1.0	13
102.397	-101.071	3.610	LAX_LV_ENDOCARDIAL	1	1.0	13
101.059	-102.037	2.975	LAX_LV_ENDOCARDIAL	1	1.0	13
99.819	-102.037	3.128	LAX_LV_ENDOCARDIAL	1	1.0	13
98.481	-103.003	2.493	LAX_LV_ENDOCARDIAL	1	1.0	13
97.240	-103.003	2.646	LAX_LV_ENDOCARDIAL	1	1.0	13
95.903	-103.968	2.011	LAX_LV_ENDOCARDIAL	1	1.0	13
94.662	-103.968	2.163	LAX_LV_ENDOCARDIAL	1	1.0	13
93.421	-103.968	2.316	LAX_LV_ENDOCARDIAL	1	1.0	13
92.084	-104.934	1.681	LAX_LV_ENDOCARDIAL	1	1.0	13
90.843	-104.934	1.834	LAX_LV_ENDOCARDIAL	1	1.0	13
89.603	-104.934	1.987	LAX_LV_ENDOCARDIAL	1	1.0	13
88.362	-104.934	2.139	LAX_LV_ENDOCARDIAL	1	1.0	13
87.121	-104.934	2.292	LAX_LV_ENDOCARDIAL	1	1.0	13
85.881	-104.934	2.445	LAX_LV_ENDOCARDIAL	1	1.0	13
84.640	-104.934	2.598	LAX_LV_ENDOCARDIAL	1	1.0	13
83.496	-103.968	3.538	LAX_LV_ENDOCARDIAL	1	1.0	13
82.256	-103.968	3.691	LAX_LV_ENDOCARDIAL	1	1.0	13
81.112	-103.003	4.631	LAX_LV_ENDOCARDIAL	1	1.0	13
79.871	-103.003	4.784	LAX_LV_ENDOCARDIAL	1	1.0	13
78.631	-103.003	4.937	LAX_LV_ENDOCARDIAL	1	1.0	13
77.487	-102.037	5.877	LAX_LV_ENDOCARDIAL	1	1.0	13
76.344	-101.071	6.818	LAX_LV_ENDOCARDIAL	1	1.0	13
75.103	-101.071	6.971	LAX_LV_ENDOCARDIAL	1	1.0	13
73.959	-100.106	7.911	LAX_LV_ENDOCARDIAL	1	1.0	13
72.816	-99.140	8.851	LAX_LV_ENDOCARDIAL	1	1.0	13
72.913	-98.174	9.639	LAX_LV_ENDOCARDIAL	1	1.0	13
71.769	-97.208	10.579	LAX_LV_ENDOCARDIAL	1	1.0	13
71.866	-96.243	11.367	LAX_LV_ENDOCARDIAL	1	1.0	13
70.722	-95.277	12.308	LAX_LV_ENDOCARDIAL	1	1.0	13
70.819	-94.311	13.095	LAX_LV_ENDOCARDIAL	1	1.0	13
69.676	-93.345	14.036	LAX_LV_ENDOCARDIAL	1	1.0	13
69.773	-92.379	14.823	LAX_LV_ENDOCARDIAL	1	1.0	13
69.870	-91.414	15.611	LAX_LV_ENDOCARDIAL	1	1.0	13
68.726	-90.448	16.552	LAX_LV_ENDOCARDIAL	1	1.0	13
68.823	-89.482	17.339	LAX_LV_ENDOCARDIAL	1	1.0	13
67.679	-88.516	18.280	LAX_LV_ENDOCARDIAL	1	1.0	13
