x,y,z,Frame
34.46910970842703,-2.8079633776162347,-94.51878742205173,0
-12.776152245671673,38.183542423517906,-42.9938236390941,0
-10.157207583654783,40.804165515672004,-44.40735359941537,0
8.030528032019035,48.36880958722878,-38.93161230126698,0
14.744962877213545,45.719714781642665,-29.710927257734678,0
-12.623576587834481,24.73064237885301,-20.67579684653311,0
35.30920689102469,34.07730666307062,-20.37211708086139,0
28.975585130621972,44.94487097634259,-36.65279230989507,0
25.290519993593627,27.368390644020835,-81.23758374825938,0
44.1820199552124,-19.136382017220875,-71.04701013290263,0
24.65687613310355,-23.44530477974128,-93.5489634015675,0
41.571802819950214,-6.048789707576797,-44.50066712335521,0
47.8914343149219,-0.9038225092728311,-76.8900636601167,0
47.886234524988105,21.333333593619386,-56.02274900642157,0
24.332342105179137,-6.8439610314615935,-95.45370148446214,0
8.808280140480223,14.805412948234965,-85.02526185390202,0
23.684973735699366,50.6064598328462,-49.530688948507475,0
26.327313370908165,-25.212257212126328,-83.71221146769965,0
43.27309601909179,-1.6040644635337427,-88.17058507424731,0
40.128142699244925,27.405006175426482,-70.27899829560883,0
-3.947345644099202,26.60855432658327,-15.604967873704018,0
-18.835580333340655,29.75696174086922,-34.39556718813601,0
-12.131818275025626,22.05158408876493,-19.241202017671927,0
-0.6961220479140948,16.588335132741687,-10.929541079016191,0
-19.58936997898549,22.052288486717742,-22.01490724744604,0
-8.507164057689725,20.98740564533531,-11.116965520282955,0
-2.360221488113511,16.095120919906403,-6.6014801014995195,0
-4.652066365959906,5.439390085815888,-9.114148754794813,0
-18.972661832432397,11.917716187599089,-19.96780400339663,0
-24.760238690493214,13.293546018056558,-36.519129704649686,0
-5.695882922260651,4.564812629101194,-19.36437129264081,0
-20.793286578090722,5.265101231522361,-30.154532245398592,0
8.076225187113169,34.34179082274221,-15.984442221465489,0
27.654216771080748,14.130122252673255,-15.20507908795806,0
-17.742667099500405,1.7733074468090322,-20.4048418762874,0
43.023597904459706,35.43002221402744,-45.263760318267614,0
-0.2830885728400971,24.47203647824888,-74.51624632736542,0
31.587335089045958,39.73108858263317,-57.94981033049835,0
37.753733834711745,2.565506859927517,-24.185484459290798,0
29.826551052661557,6.954847568699578,-86.7097112940526,0
43.916643752716915,-13.954469125687403,-55.92108590968741,0
48.824198991437704,8.548521896721534,-68.71671824177048,0
18.21298839594995,4.912659877664992,-87.67599438069809,0
38.90952265925384,12.774899827844497,-76.59265064086097,0
-11.230885650892398,35.32562259384615,-70.91388260325846,0
-21.336630684903575,26.07254072124936,-39.4411433063952,0
-17.358501233611857,31.216923028745082,-62.767384788721465,0
20.40730934866229,3.693320278007356,-15.754840043499378,0
4.199839339336076,6.247922170892931,-20.52639639303964,0
-0.9114424220364922,46.316379162206566,-45.19027215647469,0
48.04292547471702,-9.42149183655978,-74.0491099439495,0
48.85140750828775,10.115143188020983,-48.90450243774391,0
12.233466897616486,39.06113133992696,-18.658871811478342,0
25.624434811580098,-16.255819090668215,-99.30121461478078,0
37.54666438026701,-14.548537264873069,-104.21096515853932,0
46.242292060753726,17.49738573398645,-35.276100664962144,0
51.91162126899976,-0.4060996187714251,-62.90627379038158,0
28.563652184082812,-23.12753522270551,-72.08630928668293,0
26.561746114742434,-15.370950949556503,-43.91686706257224,0
22.662105511565304,-10.961891485856444,-22.36292766269247,0
29.405870840860562,-19.36918001639593,-57.90678658401297,0
2.795755602158701,28.913136343754356,-13.663948263887551,0
10.509628164204964,14.697869660140531,-13.992335819101822,0
-15.843965510070138,34.46200001409634,-39.505746130243786,0
-19.89063489646658,32.745659954658784,-48.94732459972367,0
20.96302326426245,34.83895114842077,-73.20938100276354,0
10.351544465806892,50.17532860358012,-61.57900919493638,0
38.13033285934538,-24.389638042276562,-84.39376068861213,0
37.46716722045669,-23.003318921440496,-94.52580835327943,0
48.40623649991207,-13.761641152876063,-89.00253931099141,0
-11.286285460275963,23.00100858647575,-65.33469448103361,0
-20.718491062579528,18.871334322703678,-53.681119488234806,0
-16.887016817024076,24.68641270142067,-61.594451470697074,0
-21.959412560414826,22.872430956840663,-57.06748731919233,0
-21.041610646324404,9.626031967425988,-47.172530638283135,0
-8.146206339956446,2.952099083234998,-29.678666960313752,0
-15.31757389980205,3.643419315275117,-39.27692535748561,0
6.645139805613238,-6.858233463681742,-29.759724556027848,0
-1.0413025567099647,2.637654911711123,-31.486925173205133,0
-9.164401605353305,0.0544927993398986,-42.73955936839802,0
-4.104344602627073,-4.09168241960051,-46.580834330410795,0
-14.566337258666032,7.560930713332755,-52.62665214513775,0
-8.144202755160624,2.918526037858843,-56.73982728916947,0
-16.33467507319424,14.188076011380781,-58.00296002319176,0
-10.65899651488184,11.554125840639374,-63.39265129264819,0
17.451087958601235,-15.196126701645985,-82.96172760655993,0
16.43985565141287,-4.472090085121594,-88.9533943283192,0
19.254802012495595,-18.328407015965027,-78.04137559167285,0
18.030645332964205,-9.197619346846913,-87.1436094311171,0
20.36306937130068,-19.86792326388689,-70.41989651762877,0
9.741835068246562,0.7346256716861188,-83.643879694745,0
17.363794054773834,-18.65954689012677,-64.7958971551388,0
11.36263225967899,-15.677093009237396,-70.56907757608714,0
8.362300395055145,-11.205326159644578,-76.47089624393271,0
