x,y,z,Frame
35.03271505092659,-2.1183501669250333,-94.30146661717643,2
-15.330981035554005,38.567139733543534,-50.04730828258583,2
-12.325341035101852,41.61068260082556,-51.7001627049502,2
8.701075309979887,49.86281927551234,-47.09632384295074,2
15.373115629199726,46.5263618902826,-36.81970421794103,2
-15.122536995494672,24.367293557146862,-24.06859430181541,2
34.98867587165869,31.394651966586867,-26.369890699427504,2
33.227440552969746,45.3690713350881,-41.439284198181134,2
26.476152996475268,21.97972472882618,-82.63336249518024,2
42.3875429379041,-17.232056208103547,-71.28091206958672,2
25.339552174493363,-22.30317329346586,-93.91037431164834,2
41.13257151899494,-3.5598983251950975,-45.466768044919526,2
48.034819891508896,0.3383461245506469,-78.2367328040569,2
47.063620942012115,20.076517855079324,-61.584799191162865,2
23.99225366953358,-5.5653633900983275,-97.66846309478777,2
10.412829518967207,14.576099058105,-85.2128814027877,2
22.359142548802534,50.99823748815574,-54.84931349980815,2
26.741344886483617,-24.54262619813574,-84.46818409823061,2
43.6298670782582,-1.7893414023391192,-87.96209246108812,2
38.83671999328548,24.651121019161515,-73.27636660922907,2
-4.37090030978031,25.440537913644217,-19.183061817015265,2
-20.74128217726733,28.338996380495978,-39.2375155870521,2
-14.386106321399362,22.364886099271995,-21.308747280813442,2
-0.5096872154274699,18.511478869317056,-12.490927095763764,2
-19.535590535218994,23.212415527125593,-23.21491086864781,2
-10.737938142578821,22.57089250778925,-11.881320060750928,2
-2.0067979065032864,19.03126453791523,-6.241476947573664,2
-5.259438442104737,8.883307601330051,-9.396909430319704,2
-19.290350417864556,15.001707812509883,-19.48943538791013,2
-24.804556126215612,13.964433535684508,-39.47678279777093,2
-5.79058118188573,7.396425387482461,-22.378519127553755,2
-20.965088966384066,7.19321771406141,-32.34332785772632,2
9.304667924171738,33.28380858626815,-19.44833223125686,2
26.500125882468737,16.37867017980983,-21.236241407721206,2
-18.583428012675125,4.958252350014826,-20.9454451718488,2
43.38484403921315,33.39052738051207,-51.45848423615047,2
1.1921755720296034,23.896131186320975,-76.87220850070763,2
31.80434561493659,38.32673218409992,-63.77378960255657,2
38.330609137867185,4.428236819418794,-30.29622888316339,2
30.51897654127777,6.852404569528714,-86.80910741853874,2
43.18977124646753,-12.20773113496815,-58.014381894470745,2
47.1716042492771,8.835452268191435,-70.4089427238652,2
18.730905947768928,4.515844937890268,-89.62844828322999,2
41.33843171653112,11.132677134537756,-78.6101661357787,2
-8.44809877617135,32.749009135107535,-72.11081188341629,2
-21.058594081424467,25.319890416720717,-43.676503542007225,2
-15.436689167648153,31.69447264933712,-65.66618142068765,2
19.336922309225482,3.461219038928054,-21.206831296226397,2
3.08736209688022,6.793532848582422,-22.484978008843665,2
-3.130559039385353,46.495584970354834,-52.836248324728636,2
48.05043150894953,-9.052576671767964,-75.82592247981839,2
47.991027481236095,9.923809499230874,-51.90805839402206,2
15.293700169504564,38.945568672605184,-23.7990908746238,2
26.275123011134006,-16.174911037381786,-100.39138630457771,2
38.11855238754222,-13.5315645456199,-103.17264283518104,2
44.86570804883993,21.515536176140866,-38.841701913397095,2
49.01360682792268,-0.5438158039256581,-63.602966073097,2
29.313776505233257,-22.651640939755435,-72.44562871112666,2
25.678188544117766,-14.881137952275616,-44.21562169521882,2
23.32284912288176,-7.652802811304339,-28.05171861387777,2
29.5587167355599,-18.656610002335363,-58.29078686205229,2
3.677108473789869,27.834338251827727,-18.027537645363754,2
10.756921304410119,16.37786159462319,-20.76207911496739,2
-19.46535655407692,33.875715627571516,-45.9507046409275,2
-20.597050371955614,32.75480326713829,-54.18271004912305,2
18.427126804601123,36.659430545803794,-73.5755278294111,2
9.534119956430963,48.66609969640656,-64.56057083551006,2
39.38321705570504,-23.808016169024853,-84.52442740163679,2
36.17064436159772,-23.277222313307682,-93.87018622370684,2
47.11382711813303,-13.387501226597577,-89.47924370217949,2
-8.522624962406907,23.493805503669567,-67.26618783527199,2
-18.953282770725398,19.664585487452985,-56.05559156726387,2
-14.445342708553365,24.453127314143895,-62.63780596526722,2
-19.694684575153715,23.503717699874038,-59.3494658157673,2
-18.56888813721127,11.265235441123098,-49.141523570537515,2
-7.998466324936524,5.276603200200736,-32.78265343571978,2
-14.214348236469185,6.071318020457068,-41.67080322839438,2
6.44415762950403,-5.247532233570103,-32.48884325556857,2
-0.9509376793675189,2.9187695729472116,-34.18366850514719,2
-8.131683733772153,1.5523632750157659,-44.74334332949731,2
-2.0859297968845834,-2.9647921314548205,-48.28060428424562,2
-12.144884642727899,9.071006706957023,-54.99369604878218,2
-6.701712755167236,2.9225559759838866,-58.42362522446939,2
-13.052309513935246,15.67657779958646,-60.18058758675213,2
-7.227713195308363,12.934084505371922,-64.76357864427474,2
17.251329034496113,-14.722886671865435,-83.12633444198097,2
16.9480681827219,-4.208035563489908,-90.41853334632059,2
19.071863386065086,-18.341895972725904,-78.39868004886831,2
18.869108320689502,-9.341937479616188,-87.7260285615157,2
20.680206677308643,-19.707596736478905,-71.78340720378095,2
11.363171986482683,1.3943851956007214,-84.4546666993246,2
18.035502122375657,-18.143885398504324,-64.47567516230511,2
11.81397815599685,-14.626568112579843,-70.92297037739888,2
9.113942558524208,-10.117386085982497,-76.51468965567686,2
9.01561776406995,-4.070612789477732,-81.37268921777277,2
3.738893382583087,9.264899413615984,-79.29570522118192,2
2.579974344860771,-6.394568791153655,-70.94734022593852,2
5.233064691905965,-12.585932396711362,-63.312085053442864,2
13.275799225063775,-16.185542814701332,-52.29516854433424,2
1.8709954272643743,0.40366256600338,-75.51433749534083,2
9.238410822948982,-10.747958064305655,-40.93621700000476,2
1.157497358571542,-8.934071944193025,-53.9451078239665,2
-2.5136728120970213,-2.2397243358758274,-64.77346526275994,2
-2.3795481339950113,6.276472651153285,-69.80693031100704,2
-1.287672720616885,16.519138849949353,-72.23682963470415,2
6.6308904214635636,-24.99522192613599,-73.28901974717745,2
-38.057726814754794,-0.860996589182554,-44.93995487448872,2
-66.41695731574593,17.50035316979015,-72.1079142113353,2
-36.101117523175866,29.389904646272967,-70.68514849312436,2
-61.42341381205564,5.175097648782334,-79.75424213684337,2
-0.8662508695323716,-24.71910484659119,-50.04706781964454,2
-16.256904957198824,-18.72619158056171,-103.96458927533764,2
-26.348036352569935,29.309403547099983,-70.92304441963016,2
-15.982769347050368,-30.39557252613695,-57.49547530527401,2
-28.612998989718243,20.623990553673934,-57.37910697373255,2
-21.437612665912262,-13.747437076447614,-2.0778606518609615,2
4.556521533701115,-8.986798699815084,-2.600239480164996,2
-5.340848929516155,2.4692842710233,-11.98678664070719,2
-31.71808043560949,9.771306376598622,-47.84344196899961,2
-44.333083223768156,-17.93936072150353,-18.54717777996059,2
-7.3160319375730305,-23.98428387919023,-22.83865553920259,2
-63.409271062263954,-5.0597943471919615,-54.961762165670955,2
3.6190171857195583,-26.27292558905838,-85.73328565663553,2
-48.98165495473895,-5.2914125246561,-46.966950050662874,2
-24.03414270474229,0.5788638326786206,-4.017706867198861,2
-16.165999603794745,4.034049002765438,-11.937609373097223,2
-42.70381716970188,-11.928067103040556,-35.530368486885884,2
-28.21260238397782,-25.177054634840115,-30.771796059470887,2
-27.63315902282221,-6.725146106899422,-0.5154422473264072,2
-7.638049463297844,-15.2803506377946,-0.08258754429812346,2
2.1685456478798573,0.848929379700872,-8.51360330828472,2
-52.671661592106524,-2.584657731879033,-89.2941797489937,2
-6.071925659183282,-22.270375745234,-35.25451411979174,2
-22.43830975338373,-28.66789733972927,-43.950098943491064,2
-49.50354555768264,-28.82384063840819,-67.54581515487307,2
3.6801639606427994,-24.940197705241587,-62.4281678236294,2
-7.988130143366046,-28.734525655214824,-69.57988140284425,2
-39.08127013314184,-8.307939376661269,-97.60924221582961,2
-8.540567284103187,-26.700789802172174,-92.33646623148958,2
-22.086361906664216,-30.43624179834359,-86.53365461114066,2
-24.5653761371119,-13.356848909210562,-101.75305568906157,2
-25.971351035796697,18.949901711029383,-53.975393061469035,2
-2.5215233638617853,11.528256618589884,-87.90869414074913,2
5.676306867310989,2.9768291034887926,-94.7747326117971,2
-12.289643714388314,20.587757596029437,-80.60469499889741,2
-20.870952588693946,29.494613273908048,-76.61924941687305,2
12.48346820233301,-9.57174753716828,-104.18136025258501,2
-39.674496925122014,-34.44969333497917,-76.78693588467495,2
-28.99502316458684,7.516970945653543,-42.159783366397036,2
-26.271147343264634,-2.1374000713724053,-33.36537921073397,2
17.926590250678238,-25.270768294372637,-74.87393419875691,2
-72.19758243477345,-12.005414579907553,-73.42720771668881,2
11.890982984620388,-22.009915620056493,-46.67808956251434,2
-71.70936286939319,3.9021699802062213,-62.62454020013621,2
15.80263852803182,-25.647106719343945,-96.87154994715972,2
16.324142660440355,-26.66931056810907,-84.1056836385804,2
-62.32089581834722,-16.528519236893803,-82.35920656894584,2
8.211974063813566,-15.438340408773353,-31.430083943705878,2
-29.24993358759828,-23.27602281632369,-100.52665758516959,2
16.10297336972306,-22.970785365896184,-60.95675031528009,2
-15.342297252996135,-22.753438176593743,-103.05674719373715,2
-16.647035433033942,-3.0522604669015956,-25.969213105238325,2
-49.46483902951151,-22.451145070901557,-95.88227441129062,2
19.81815893744315,-19.79371523135971,-108.1532643706367,2
-0.08703670788109917,1.7765740770610947,-18.233125653906487,2
12.721410537598658,-7.110540648419801,-12.907546106340893,2
-29.71667388652851,27.27882792936596,-63.769296515701186,2
-26.787769091733086,26.96554309858222,-62.59449788091013,2
-21.447725916552283,19.8721558792719,-68.42792150393409,2
-25.03526965908228,14.429926682412848,-59.457528584379865,2
-17.89819480185752,18.461284858860548,-73.85723314367684,2
-24.624277270173472,19.837908185566505,-64.35923945202434,2
-23.448475713622663,6.002672294785745,-50.63464970165313,2
-21.76065408400107,-2.682590128320918,-41.84564111374192,2
-16.29349062578023,-5.322836644216404,-33.151670389625885,2
-9.574856992787522,-6.929772978592561,-31.6079037607853,2
-3.2639786618115543,-12.974720253632428,-32.93769593795468,2
-15.440413410690178,-4.441903179968132,-45.81194668298229,2
-10.849558321074657,-10.297765054018575,-49.33495069720555,2
-19.207599122709745,3.791541621920498,-56.47076557790941,2
-16.15207380308041,-1.8825028239768207,-61.25186526175799,2
-21.040204416694543,10.610060275805866,-63.53030279553663,2
-15.514777243289018,6.824238109364527,-68.41143670397494,2
12.41134376205485,-7.443312178604847,-92.96902991436913,2
11.467741428890774,-22.397784249256038,-74.23789264738004,2
10.286773520142424,-16.95522741981417,-86.04920867882944,2
10.63470760604651,-21.264028059211288,-80.50993121655148,2
13.14234194806192,-12.688959264140571,-91.9520808417823,2
3.5121688027672286,-2.027289043966906,-89.67320800739253,2
7.903269381222579,-21.34989869097146,-66.98067515171094,2
1.4048757732874741,-9.096072148423113,-86.08484793882354,2
0.9174034541688022,-14.384903169139832,-80.22802024900552,2
3.656356199261672,-18.253406764759045,-73.37706332408327,2
-4.771951722223087,3.6358466100784694,-84.64821024561569,2
-6.184962126201631,-11.140857318388674,-73.60613294174567,2
-3.194793967397838,-16.17841411885787,-65.1229142248971,2
3.653110065563296,-22.634256589951953,-53.715858697191116,2
-5.482697956116634,-4.179523907757468,-80.04757120830176,2
0.6481098759345433,-18.535759678112342,-41.734891049143684,2
-6.760002270717153,-14.506319222070749,-55.52361555015367,2
-12.346761086083195,-7.970937430080025,-66.37591351604306,2
-11.317910716964523,0.4332309008489268,-73.54760452152064,2
-11.761784157913013,12.109523375752193,-78.39005727322362,2
-36.36193333860618,-11.268954861307344,-18.56481242457323,2
-12.545199847497873,-20.45092418067602,-11.449464369524609,2
10.458866148486683,-9.95299823355499,-7.246265643088634,2
-9.29938782106753,-1.9032745328724647,-16.890897579620695,2
