x,y,z,Frame
32.16527964661463,-5.0555497638762805,-87.29195153450301,7
-10.493975134777727,36.04958924998037,-58.0249230408373,7
-6.914146207967358,38.549874823044554,-58.50610652217448,7
11.604176868478229,46.6399960238069,-52.66962810125767,7
18.113696641549016,44.04254277182234,-41.37326508530707,7
-10.12025392671856,19.435495190014,-29.55442926126574,7
31.451714048836966,27.549304963792768,-35.15879820950112,7
25.305738554734194,35.51812809873338,-46.67120956732454,7
26.21171758639977,20.051290290393176,-82.3291125162473,7
40.0027075811781,-16.351902392455976,-70.10753075598095,7
28.707929730852577,-16.91576922904366,-86.72118583975727,7
37.886533978613365,-3.093449604551397,-50.517941089135135,7
42.94600716666634,-0.2724257225694634,-73.98134465189948,7
41.994458523735105,21.91169008191197,-62.010710944260495,7
24.91500154296787,-7.459083568458247,-88.64231113901823,7
13.008955508429102,9.28358154141239,-78.44003958570252,7
22.19944334210152,44.27882939116042,-58.97624670406723,7
26.813952781301946,-17.266935019183475,-79.68694318600889,7
37.47504734161867,-2.9857744899645837,-81.90314516817386,7
31.642390038638368,20.537378626853627,-71.91112645518415,7
-0.4741940429507897,22.834691883553248,-25.918514859913124,7
-16.87238079108104,22.836952096940635,-43.305389900173,7
-9.680595071808677,18.50219938605807,-26.334596602048624,7
3.0371300525473344,15.95672609390737,-19.990564587876342,7
-16.879303721833484,18.58528271442212,-29.225433724336114,7
-5.7214259787700525,19.78425246442019,-17.362598834142624,7
2.4570638818411523,15.242368658200132,-12.805440340107268,7
-1.0107894847318224,3.42985705155471,-14.830922183070323,7
-15.417434294802618,9.8357150579251,-26.01547515007752,7
-19.965816865385644,10.716007020433768,-43.69317716757329,7
-3.3698025931245033,4.670069209316883,-27.99603782127339,7
-15.839628213294597,2.84450588407922,-37.21537213732784,7
9.890880403020981,28.884837212023495,-24.84561574010721,7
20.65277694208888,15.962111615899119,-35.49130925585365,7
-13.64155832089922,-0.9419171914870202,-26.885587580113288,7
37.41462452871142,30.31525216371093,-49.779918734791906,7
5.109247542034419,20.614574345706814,-70.2632458690706,7
26.246569596304195,30.75390599554102,-61.93543086341432,7
32.919526904849434,3.179554774742142,-35.55434653088532,7
25.991496539167557,2.2502979058225034,-78.18598781814863,7
39.74385656010698,-9.98350710174013,-59.244971396980176,7
41.29041581826565,8.720945058754678,-68.45034419763596,7
19.93927910358531,2.283540383707289,-82.1530551480795,7
33.088578869981546,7.748180699564872,-70.40088632609252,7
-4.901729174335479,28.086756926717708,-69.49144270361093,7
-18.014640414105013,20.698093489887167,-47.254846747426335,7
-12.303582068683601,27.639981775351206,-66.92986044561354,7
15.038222579527764,4.964584602214644,-31.00305119572617,7
2.3915047099355875,7.658875260522005,-28.205267285387727,7
1.0670183680617364,44.022328604581155,-59.25141803929613,7
43.59637231476896,-7.746934821664886,-73.04638330960785,7
40.02777858660779,9.65386143705981,-53.56471826496197,7
17.60623620425188,35.45317646401801,-28.584901003885292,7
29.28986399940951,-13.69076395854302,-90.68023044840926,7
35.27473359712751,-12.960785038181175,-94.98426982036655,7
36.03616406057247,21.054634761452906,-44.088150798638814,7
45.42324364254965,-0.11704427681602753,-62.72364094838405,7
27.57681579339756,-17.878489903451687,-70.06617948960967,7
21.457123929733385,-10.815774734619644,-46.55337743153648,7
